referenceid	timestamp_started	timestamp_finished	username	db_id	trialid	source_register	title	web_address	trns	completion_month	is_german_covidevidence	is_german_in_germany	is_german_drks	is_german_euctr	is_searched_cutoff_2	is_searched_cutoff_3	abstract	soc	flag_review	comments
1465	2022-05-17 09:43:39	2022-05-17 09:48:56	ndevito	tri03306	NCT04344587	ClinicalTrials.gov	Awake Prone Position for Early Hypoxemia in COVID-19	https://clinicaltrials.gov/show/NCT04344587	NCT04344587	2021-05-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		NULL	NULL	This is other because it's not prone positioning but a reminder to do prone positioning.
1468	2022-05-17 09:56:31	2022-05-17 09:59:13	ndevito	tri03337	NCT04360824	ClinicalTrials.gov	Covid-19 Associated Coagulopathy	https://clinicaltrials.gov/show/NCT04360824	NCT04360824	2021-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		Enoxaparin	NULL	Intervention is therapuetic enoxoparin, SoC is prophylactic.
1471	2022-05-17 09:59:19	2022-05-17 10:00:36	ndevito	tri03368	NCT04373707	ClinicalTrials.gov	Weight-Adjusted vs Fixed Low Doses of Low Molecular Weight Heparin For Venous Thromboembolism Prevention in COVID-19	https://clinicaltrials.gov/show/NCT04373707	EUCTR2020-001709-21; NCT04373707	2021-11-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		Enoxaparin	NULL	low dose is comparator/SoC, weight adjusted dose is intervention.
1495	2022-05-17 10:00:43	2022-05-17 10:20:12	ndevito	tri03718	NL8538	Netherlands Trial Register	Sleep position related to hospital length of stay in admitted COVID-19 patients	https://trialregister.nl/trial/8538	NL8538	2021-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		NULL	NULL	NULL
1584	2022-05-17 10:20:21	2022-05-17 10:20:49	ndevito	tri06142	NCT04527614	ClinicalTrials.gov	Influence of Prior Infection With COVID-19 on Occurrence of Influenza-like Illness or Acute Respiratory Infection	https://clinicaltrials.gov/show/NCT04527614	NCT04527614	2021-05-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		NULL	NULL	Not an interventional trial
1600	2022-05-17 10:21:10	2022-05-17 10:38:47	ndevito	tri06416	NCT04565665	ClinicalTrials.gov	Cord Blood-Derived Mesenchymal Stem Cells for the Treatment of COVID-19 Related Acute Respiratory Distress Syndrome	https://clinicaltrials.gov/show/NCT04565665	NCT04565665	2021-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		NULL	NULL	Disregarding pilot. Extracted the Phase 2 study.
1606	2022-05-17 10:39:22	2022-05-17 10:40:56	ndevito	tri06523	NCT04581863	ClinicalTrials.gov	COVID-19 Watch + COVID-19 Pulse	https://clinicaltrials.gov/show/NCT04581863	NCT04581863	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		COVID Watch	NULL	NULL
1620	2022-05-17 10:41:02	2022-05-17 10:42:16	ndevito	tri06681	NCT04604327	ClinicalTrials.gov	Comparison of Two Different Doses of Bemiparin in COVID-19	https://clinicaltrials.gov/show/NCT04604327	NCT04604327	2021-05-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		Bemiparin sodium	NULL	Two different doses, experimental and soc.
1654	2022-05-24 09:13:40	2022-05-24 09:20:37	ndevito	tri06937	NCT04646655	ClinicalTrials.gov	Enoxaparin at Prophylactic or Therapeutic Doses in COVID-19	https://clinicaltrials.gov/show/NCT04646655	NCT04646655	2021-05-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		Enoxaparin	NULL	SoC is Enoxaparin at another dose
1656	2022-05-24 09:20:42	2022-05-24 09:22:04	ndevito	tri06952	NCT04456595	ClinicalTrials.gov	Clinical Trial of Efficacy and Safety of Sinovac's Adsorbed COVID-19 (Inactivated) Vaccine in Healthcare Professionals	https://clinicaltrials.gov/show/NCT04456595	NCT04456595	2020-12-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		NULL	NULL	Arms are also separated by age, not relevant for us.
1728	2022-05-24 09:24:40	2022-05-24 09:26:48	ndevito	tri08019	NCT04777981	ClinicalTrials.gov	(CBDRA60) to Prevent or Reduce Symptoms of COVID-19 and Prevention of Post-Acute Sequelae of SARS-CoV-2 Infection PASC	https://clinicaltrials.gov/show/NCT04777981	NCT04777981	2021-12-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	Calling this a drug but I think an argument could be made for a traditional medicine. Registry call is a dietary supplement but we don't use that definition in that context.
1738	2022-05-24 09:26:55	2022-05-24 09:28:16	ndevito	tri08270	EUCTR2020-001251-41	EU Clinical Trials Register	STUDY TESTING THE VALUE OF IMATINIB IN PREVENTION OF COVID-19 IN AGED PATIENTS.	https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001251-41	NCT04357613; EUCTR2020-001251-41	2021-01-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1740	2022-05-24 09:28:27	2022-05-24 09:31:15	ndevito	tri08314	NCT04802018	ClinicalTrials.gov	Clinical Decision Support System Based on Non-invasive Tele-monitoring of COVID-19 Patients	https://clinicaltrials.gov/show/NCT04802018	NCT04802018	2021-11-01	FALSE	FALSE	FALSE	FALSE		TRUE		Telemedicine	NULL	NULL
1749	2022-05-24 09:31:21	2022-05-24 09:33:02	ndevito	tri08446	NCT04329195	ClinicalTrials.gov	ACE Inhibitors or ARBs Discontinuation in Context of COVID-19 Pandemic	https://clinicaltrials.gov/show/NCT04329195	EUCTR2020-001381-11; NCT04329195	2020-12-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	This is another trial of stopping therapy. Experimental will be ACE/ARBs, control will be no treatment to represent this design.
1769	2022-05-24 09:33:15	2022-05-24 09:54:46	ndevito	tri08853	NCT04817319	ClinicalTrials.gov	Risk of Contamination by COVID-19 During Oral Care With Aerosolization	https://clinicaltrials.gov/show/NCT04817319	NCT04817319	2021-10-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	I think this study should maybe be excluded.
1770	2022-05-24 09:55:00	2022-05-24 09:57:40	ndevito	tri08864	NCT04854486	ClinicalTrials.gov	Impact of GSE and Xylitol (Xlear) on COVID-19 Symptoms and Time to PCR Negativisation in COVID-19 Patients	https://clinicaltrials.gov/show/NCT04854486	NCT04854486	2022-03-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	Not really drugs, not dietary supplements, not traditional medicine so put as other
1808	2022-05-24 09:58:15	2022-05-24 10:00:06	ndevito	tri10000	LBCTR2021034768	LBCTR	In vivo evaluation of the virucidal efficacy of Chlorhexidine and Povidone-iodine mouthwashes against salivary SARS-CoV-2	https://lbctr.moph.gov.lb/LBCTR/Trials/Details/4770	LBCTR2021034768	2020-12-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
318	2022-05-24 10:00:11	2022-05-24 10:01:38	ndevito	tri06088	NCT04521400	ClinicalTrials.gov	the Investigation Into Beneficial Effects of High-dose Interferon Beta 1-a, Compared to Low-dose Interferon Beta 1-a in Moderate to Severe Covid-19	https://clinicaltrials.gov/show/NCT04521400	NCT04521400	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Lopinavir;Ritonavir	NULL	NULL
423	2022-05-24 10:02:09	2022-05-24 10:05:24	ndevito	tri00952	NCT04344730	ClinicalTrials.gov	Dexamethasone and Oxygen Support Strategies in ICU Patients With Covid-19 Pneumonia	https://clinicaltrials.gov/show/NCT04344730	NCT04344730; EUCTR2020-001457-43	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		NULL	NULL	The primary analysis is Dex vs. placebo so ignoring the ventilation arms for our purposes. See quote below:\n\nThe main objective is to assess the impact of dexamethasone on overall mortality at day-60 after randomization in patients admitted in ICU for severe COVID-19 infection.
440	2022-05-24 10:05:28	2022-05-24 10:07:49	ndevito	tri06160	NCT04530409	ClinicalTrials.gov	Timing of Corticosteroids in COVID-19	https://clinicaltrials.gov/show/NCT04530409	NCT04530409	2021-04-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	While the control also gets a coritcosteroid, they get it late. The intervention being tested is early treatment so not getting the early treatment is like getting no treatment here.
614	2022-05-24 10:07:53	2022-05-24 10:10:18	ndevito	tri01492	NCT04341441	ClinicalTrials.gov	Will Hydroxychloroquine Impede or Prevent COVID-19	https://clinicaltrials.gov/show/NCT04341441	NCT04341441	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	Other is a Non-Randomized Active Comparator arm of HCWs already on HCQ so not getting it as part of the study.
715	2022-05-24 10:10:25	2022-05-24 10:18:04	ndevito	tri07193	NCT04664010	ClinicalTrials.gov	Efficacy and Safety of High-dose Vitamin C Combined With Chinese Medicine Against Coronavirus Pneumonia (COVID-19)	https://clinicaltrials.gov/show/NCT04664010	NCT04664010	2021-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		Interferon Alpha;Ribavirin;Umifenovir (Arbidol)	NULL	There was also kind of a placebo element here because there was a glucose infusion without vitamin C in some arms (collapsed arms for severe/moderate covid) but this is tough to show in our schema.
832	2022-05-24 10:18:09	2022-05-24 10:23:54	ndevito	tri07070	NCT04640168	ClinicalTrials.gov	Adaptive COVID-19 Treatment Trial 4 (ACTT-4)	https://clinicaltrials.gov/show/NCT04640168	NCT04640168	2021-05-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		Remdesivir	NULL	Each arm technically also got a placebo of the other arm (so barcitinib arm got a dex placebo and visa versa) but we don't have a way to put placebo into the experimental arm in our schema.
860	2022-05-24 10:23:59	2022-05-24 10:24:55	ndevito	tri10125	NCT04701658	ClinicalTrials.gov	A Real World Study of Bamlanivimab in Participants With Mild-to-moderate Coronavirus Disease 2019 (COVID-19)	https://clinicaltrials.gov/show/NCT04701658	NCT04701658	2021-06-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	Originally had a matched control arm but registration says this is now removed.
101	2022-05-24 10:25:07	2022-05-24 10:26:20	ndevito	tri01658	IRCT20200409047007N1	IRCT	Effect of COVID 19 survivors plasma in COVID 19 patients with ARDS	http://en.irct.ir/trial/47058	IRCT20200409047007N1	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	Not exact about standard of care.
108	2022-05-24 10:26:26	2022-05-24 10:28:20	ndevito	tri04220	ISRCTN16842454	ISRCTN	Effectiveness and safety of plasma convalescent therapy in patients with COVID-19	http://www.isrctn.com/ISRCTN16842454	ISRCTN16842454	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	historic controls
194	2022-05-24 10:28:30	2022-05-24 10:31:45	ndevito	tri02335	NCT04354428	ClinicalTrials.gov	Treatment for COVID-19 in High-Risk Adult Outpatients	https://clinicaltrials.gov/show/NCT04354428	NCT04354428	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
244	2022-05-24 10:31:59	2022-05-24 10:33:14	ndevito	tri02056	NCT04390061	ClinicalTrials.gov	TOFAcitinib Plus Hydroxycloroquine vs Hydroxycloroquine in Patients With COVID-19 Interstitial Pneumonia	https://clinicaltrials.gov/show/NCT04390061	NCT04390061; EUCTR2020-002035-30	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Hydroxychloroquine	NULL	NULL
287	2022-05-24 10:33:19	2022-05-24 10:33:59	ndevito	tri03558	NCT04441424	ClinicalTrials.gov	Convalescent Plasma Therapy on Critically-ill Novel Coronavirus (COVID-19) Patients	https://clinicaltrials.gov/show/NCT04441424	NCT04441424	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Azithromycin;Hydroxychloroquine	NULL	NULL
461	2022-05-24 10:34:10	2022-05-24 10:34:57	ndevito	tri03434	NCT04409262	ClinicalTrials.gov	A Study to Evaluate the Efficacy and Safety of Remdesivir Plus Tocilizumab Compared With Remdesivir Plus Placebo in Hospitalized Participants With Severe COVID-19 Pneumonia	https://clinicaltrials.gov/show/NCT04409262	NCT04409262; EUCTR2020-002275-34	2021-02-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Remdesivir	NULL	NULL
537	2022-05-24 10:35:06	2022-05-24 10:35:51	ndevito	tri02290	NCT04400890	ClinicalTrials.gov	Randomized Proof-of-Concept Trial to Evaluate the Safety and Explore the Effectiveness of Resveratrol, a Plant Polyphenol, for COVID-19	https://clinicaltrials.gov/show/NCT04400890	NCT04400890	2021-03-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Vitamin D3 (Cholecalciferol)	NULL	NULL
1366	2022-05-26 03:37:12	2022-05-26 03:38:35	ndevito	tri01014	NCT04351763	ClinicalTrials.gov	Amiodarone or Verapamil in COVID-19 Hospitalized Patients With Symptoms	https://clinicaltrials.gov/show/NCT04351763	EUCTR2020-001951-42; NCT04351763	2021-03-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		NULL	NULL	NULL
771	2022-05-26 03:38:40	2022-05-26 03:39:53	ndevito	tri08148	NCT04723459	ClinicalTrials.gov	Efficacy of Nano-Ivermectin Impregnated Masks in Prevention of Covid-19 Among Healthy Contacts and Medical Staff	https://clinicaltrials.gov/show/NCT04723459	NCT04723459	2021-02-01	FALSE	FALSE	FALSE	FALSE		TRUE		Masks	NULL	NULL
238	2022-07-15 06:41:09	2022-07-15 06:42:37	ndevito	tri03075	NCT04386850	ClinicalTrials.gov	Oral 25-hydroxyvitamin D3 and COVID-19	https://clinicaltrials.gov/show/NCT04386850	NCT04386850; IRCT20200401046909N2; IRCT20200401046909N1	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
515	2022-07-15 06:43:34	2022-07-15 06:44:43	ndevito	tri03748	NCT04327388	ClinicalTrials.gov	Sarilumab COVID-19	https://clinicaltrials.gov/show/NCT04327388	NCT04327388; EUCTR2020-001162-12	2020-07-01	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE		NULL	NULL	NULL
404	2022-07-15 06:44:57	2022-07-15 06:46:03	ndevito	tri03295	NCT04335136	ClinicalTrials.gov	Recombinant Human Angiotensin-converting Enzyme 2 (rhACE2) as a Treatment for Patients With COVID-19	https://clinicaltrials.gov/show/NCT04335136	NCT04335136; EUCTR2020-001172-15	2020-12-01	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE		NULL	NULL	NULL
481	2022-07-15 06:54:38	2022-07-15 06:55:40	ndevito	tri03227	NCT04402944	ClinicalTrials.gov	Pulmozyme to Improve COVID-19 ARDS Outcomes	https://clinicaltrials.gov/show/NCT04402944		2021-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	After obtaining informed consent, patients will be randomized 2:1 to Pulmozyme 2.5 mg BID for up to 28 days or until they are no longer receiving mechanical ventilation, whichever is sooner plus standard of care vs. placebo normal saline 2.5 ml plus standard of care.
409	2022-07-15 06:56:01	2022-07-15 06:58:16	ndevito	tri05957	NCT04502433	ClinicalTrials.gov	Poractant Alfa - Curosurf and SARS-COV-19 ARDS (Covid-19)	https://clinicaltrials.gov/show/NCT04502433	NCT04502433; EUCTR2020-002632-75	2021-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		NULL	NULL	NULL
1310	2022-07-15 06:58:40	2022-07-15 07:23:32	ndevito	tri02289	NCT04400838	ClinicalTrials.gov	Investigating a Vaccine Against COVID-19	https://clinicaltrials.gov/ct2/show/NCT04400838	NCT04400838; EUCTR2020-001228-32; ISRCTN90906759	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE			MenACWY vaccine	NULL	Various doses but basically they either get the OX-AZ vaccine or they get MenACWY vaccine. Just putting those 2 arms as it is just essentially collapsing different doses.
219	2022-07-15 07:23:41	2022-07-15 07:25:56	ndevito	tri01442	NCT04370288	ClinicalTrials.gov	Clinical Application of Methylene Blue for Treatment of Covid-19 Patients	https://clinicaltrials.gov/show/NCT04370288		2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
666	2022-07-15 07:28:02	2022-07-15 07:46:42	ndevito	tri00530	ChiCTR2000029496	ChiCTR	A randomized, open label, parallel controlled trial of evaluating the efficacy of recombinant cytokine gene-derived protein injection for clearing novel coronavirus in patients with novel coronavirus pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=48809	ChiCTR2000029496	2021-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		NULL	NULL	NULL
568	2022-07-15 08:14:46	2022-07-15 08:15:52	ndevito	tri03542	NCT04438850	ClinicalTrials.gov	COVidIVERmectin: Ivermectin for Treatment of Covid-19	https://clinicaltrials.gov/show/NCT04438850	NCT04438850; EUCTR2020-002283-32	2021-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	Collapse 2 dose arms
332	2022-07-15 08:15:56	2022-07-15 08:17:50	ndevito	tri06493	NCT04577378	ClinicalTrials.gov	Efficacy and Safety of Drug Combination Therapy of Isotretinoin and Some Antifungal Drugs as A Potential Aerosol Therapy for COVID-19 : An Innovative Therapeutic Approach COVID-19	https://clinicaltrials.gov/show/NCT04577378	NCT04577378	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
861	2022-07-15 08:24:09	2022-07-15 08:34:40	ndevito	tri10199	NCT04927169	ClinicalTrials.gov	InterLeukin-7 to Improve Clinical Outcomes in Lymphopenic pAtients With COVID-19 Infection (Brazil Cohort)	https://clinicaltrials.gov/show/NCT04927169	NCT04927169	2021-12-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1536	2022-07-20 18:58:39	2022-07-20 19:00:07	ndevito	tri05118	CTRI/2020/10/028537	CTRI	Clinical trial of Ayurvedic Medicines in Patients with Asymptomatic and/or Mild Symptoms of COVID-19	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=48342	CTRI/2020/10/028537	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		NULL	NULL	NULL
1313	2022-07-20 19:00:15	2022-07-20 19:04:23	ndevito	tri02910	RPCEC00000309	RPCEC	Therapy for COVID-19-Phase I-II	https://rpcec.sld.cu/en/trials/RPCEC00000309-En	RPCEC00000309	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Paracetamol	NULL	Combined the two Homeostat + Paracetamol arms
1521	2022-07-20 19:04:57	2022-07-20 19:07:55	ndevito	tri04829	CTRI/2020/07/026835	CTRI	Comparison of two different types of simple non-invasive oxygen therapy devices in coronavirus lung infection	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=44539	CTRI/2020/07/026835	2020-12-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		Oxygen mask	NULL	NULL
1517	2022-07-20 19:08:01	2022-07-20 19:09:56	ndevito	tri04659	CTRI/2020/06/025957	CTRI	A Clinical Study on Favipiravir and Umifenovir Compared to Favipiravir alone in Hospitalized Patients with Moderate COVID-19.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=44709	CTRI/2020/06/025957	2020-08-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		NULL	NULL	NULL
616	2022-07-20 19:10:15	2022-07-20 19:12:02	ndevito	tri02035	NCT04370782	ClinicalTrials.gov	Hydroxychloroquine and Zinc With Either Azithromycin or Doxycycline for Treatment of COVID-19 in Outpatient Setting	https://clinicaltrials.gov/show/NCT04370782	NCT04370782	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Hydroxychloroquine;Zinc	NULL	NULL
81	2022-07-20 19:12:09	2022-07-20 19:13:30	ndevito	tri01625	IRCT20200328046886N1	IRCT	The effectiveness of Sovodak (sofosbuvir+daclatasvir) in Covid-19 patients	http://en.irct.ir/trial/46885	IRCT20200328046886N1	2020-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
263	2022-07-20 19:13:39	2022-07-20 19:15:29	ndevito	tri02381	NCT04405310	ClinicalTrials.gov	Convalescent Plasma of Covid-19 to Treat SARS-COV-2 a Randomized Doble Blind 2 Center Trial	https://clinicaltrials.gov/show/NCT04405310	NCT04405310	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Azithromycin;Hydroxychloroquine	NULL	Two different types of plasma arms collapsed into 1 here
1542	2022-07-20 19:15:37	2022-07-20 19:16:11	ndevito	tri05378	NCT04367168	ClinicalTrials.gov	Colchicine Twice Daily During 10 Days as an Option for the Treatment of Symptoms Induced by Inflammation in Patients With Mild and Severe Coronavirus Disease	https://clinicaltrials.gov/show/NCT04367168	NCT04367168	2021-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		NULL	NULL	NULL
508	2022-07-20 19:16:17	2022-07-20 19:16:53	ndevito	tri01842	NCT04381364	ClinicalTrials.gov	Inhalation of Ciclesonide for Patients With COVID-19: A Randomised Open Treatment Study (HALT COVID-19)	https://clinicaltrials.gov/show/NCT04381364	NCT04381364; EUCTR2020-001928-34	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		NULL	NULL	NULL
1582	2022-07-20 19:20:53	2022-07-20 19:22:48	ndevito	tri06127	NCT04526821	ClinicalTrials.gov	Lactoferrin for Prevention of COVID-19 in Health Care Workers	https://clinicaltrials.gov/show/NCT04526821	NCT04526821	2021-06-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		NULL	NULL	NULL
1149	2022-07-20 19:22:59	2022-07-20 19:24:25	ndevito	tri03394	NCT04388826	ClinicalTrials.gov	COVID-19 Treatment of Severe Acute Respiratory Syndrome With Veru-111	https://clinicaltrials.gov/show/NCT04388826	NCT04388826	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
1232	2022-07-20 19:24:29	2022-07-20 19:25:57	ndevito	tri03349	NCT04364893	ClinicalTrials.gov	Angiotensin Receptor Blockers and Angiotensin-converting Enzyme Inhibitors and Adverse Outcomes in Patients With COVID19	https://clinicaltrials.gov/show/NCT04364893	NCT04364893	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
