referenceid	db_id	trialid	source_register	title	web_address	trns	completion_month	is_german_covidevidence	is_german_in_germany	is_german_drks	is_german_euctr	is_searched_cutoff_2	is_searched_cutoff_3	abstract	type	control_type	placebo_plus_soc	category	intervention	intervention_plus_soc
908	tri00521	ChiCTR2000030254	ChiCTR	the Efficacy and Safety of Favipiravir for novel coronavirus–infected pneumonia: A multicenter, randomized, open, positive, parallel-controlled clinical study	http://www.chictr.org.cn/showprojen.aspx?proj=50137	ChiCTR2000030254	2020-03-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Favipiravir	no
908	tri00521	ChiCTR2000030254	ChiCTR	the Efficacy and Safety of Favipiravir for novel coronavirus–infected pneumonia: A multicenter, randomized, open, positive, parallel-controlled clinical study	http://www.chictr.org.cn/showprojen.aspx?proj=50137	ChiCTR2000030254	2020-03-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Umifenovir (Arbidol)	no
971	tri01135	NCT04355429	ClinicalTrials.gov	Efficacy of Captopril in Covid-19 Patients With Severe Acute Respiratory Syndrome (SARS) CoV-2 Pneumonia (CAPTOCOVID)	https://clinicaltrials.gov/show/NCT04355429	NCT04355429	2020-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Captopril	no
971	tri01135	NCT04355429	ClinicalTrials.gov	Efficacy of Captopril in Covid-19 Patients With Severe Acute Respiratory Syndrome (SARS) CoV-2 Pneumonia (CAPTOCOVID)	https://clinicaltrials.gov/show/NCT04355429	NCT04355429	2020-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
934	tri00005	NCT04260594	ClinicalTrials.gov	Clinical Study of Arbidol Hydrochloride Tablets in the Treatment of Pneumonia Caused by Novel Coronavirus	https://clinicaltrials.gov/show/NCT04260594	NCT04260594	2020-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Umifenovir (Arbidol)	undefined_soc
934	tri00005	NCT04260594	ClinicalTrials.gov	Clinical Study of Arbidol Hydrochloride Tablets in the Treatment of Pneumonia Caused by Novel Coronavirus	https://clinicaltrials.gov/show/NCT04260594	NCT04260594	2020-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
926	tri02845	IRCT20200523047550N1	IRCT	Effect of Umifenovir in treatment of covid-19	http://en.irct.ir/trial/48495	IRCT20200523047550N1	2020-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Umifenovir (Arbidol)	defined_soc
926	tri02845	IRCT20200523047550N1	IRCT	Effect of Umifenovir in treatment of covid-19	http://en.irct.ir/trial/48495	IRCT20200523047550N1	2020-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
1062	tri03647	NCT04447534	ClinicalTrials.gov	Zinc With Chloroquine/Hydroxychloroquine in Treatment of COVID-19	https://clinicaltrials.gov/show/NCT04447534	NCT04447534	2030-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Zinc (Any)	defined_soc
1062	tri03647	NCT04447534	ClinicalTrials.gov	Zinc With Chloroquine/Hydroxychloroquine in Treatment of COVID-19	https://clinicaltrials.gov/show/NCT04447534	NCT04447534	2030-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
1045	tri06069	NCT04519125	ClinicalTrials.gov	Daily Regimen of Tenofovir/Emtricitabine as Prevention for COVID-19 in Health Care Personnel in Colombia	https://clinicaltrials.gov/show/NCT04519125	NCT04519125	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Emtricitabine;Tenofovir	defined_soc
1045	tri06069	NCT04519125	ClinicalTrials.gov	Daily Regimen of Tenofovir/Emtricitabine as Prevention for COVID-19 in Health Care Personnel in Colombia	https://clinicaltrials.gov/show/NCT04519125	NCT04519125	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	defined_soc	NULL	NULL	NULL
1001	tri02592	NCT04384458	ClinicalTrials.gov	Comparative Study of Hydroxychloroquine and Ivermectin in COVID-19 Prophylaxis	https://clinicaltrials.gov/show/NCT04384458	NCT04384458	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Ivermectin;Zinc (Any)	no
1001	tri02592	NCT04384458	ClinicalTrials.gov	Comparative Study of Hydroxychloroquine and Ivermectin in COVID-19 Prophylaxis	https://clinicaltrials.gov/show/NCT04384458	NCT04384458	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Hydroxychloroquine;Zinc (Any)	no
996	tri01559	NCT04377646	ClinicalTrials.gov	A Study of Hydroxychloroquine and Zinc in the Prevention of COVID-19 Infection in Military Healthcare Workers	https://clinicaltrials.gov/show/NCT04377646	NCT04377646	2020-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Hydroxychloroquine;Zinc (Any)	no
996	tri01559	NCT04377646	ClinicalTrials.gov	A Study of Hydroxychloroquine and Zinc in the Prevention of COVID-19 Infection in Military Healthcare Workers	https://clinicaltrials.gov/show/NCT04377646	NCT04377646	2020-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Hydroxychloroquine	no
996	tri01559	NCT04377646	ClinicalTrials.gov	A Study of Hydroxychloroquine and Zinc in the Prevention of COVID-19 Infection in Military Healthcare Workers	https://clinicaltrials.gov/show/NCT04377646	NCT04377646	2020-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
985	tri01321	NCT04366089	ClinicalTrials.gov	Oxygen-Ozone as Adjuvant Treatment in Early Control of COVID-19 Progression and Modulation of the Gut Microbial Flora	https://clinicaltrials.gov/show/NCT04366089	NCT04366089	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	multiple	Ozone-based Therapy;Probiotic (Unspecified)	defined_soc
985	tri01321	NCT04366089	ClinicalTrials.gov	Oxygen-Ozone as Adjuvant Treatment in Early Control of COVID-19 Progression and Modulation of the Gut Microbial Flora	https://clinicaltrials.gov/show/NCT04366089	NCT04366089	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
974	tri05372	NCT04359303	ClinicalTrials.gov	Indirect Endovenous Systemic Ozone for New Coronavirus Disease (COVID19) in Non-intubated Patients	https://clinicaltrials.gov/show/NCT04359303	NCT04359303	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	procedure	Ozone-based Therapy	undefined_soc
974	tri05372	NCT04359303	ClinicalTrials.gov	Indirect Endovenous Systemic Ozone for New Coronavirus Disease (COVID19) in Non-intubated Patients	https://clinicaltrials.gov/show/NCT04359303	NCT04359303	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
578	tri00070	ChiCTR2000029621	ChiCTR	Clinical study of arbidol hydrochloride tablets in the treatment of novel coronavirus pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=49165	ChiCTR2000029621	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Umifenovir (Arbidol)	undefined_soc
578	tri00070	ChiCTR2000029621	ChiCTR	Clinical study of arbidol hydrochloride tablets in the treatment of novel coronavirus pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=49165	ChiCTR2000029621	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
430	tri00329	NCT04296643	ClinicalTrials.gov	Medical Masks vs N95 Respirators for COVID-19	https://clinicaltrials.gov/show/NCT04296643	NCT04296643	2021-02-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	device	Mask (PPE)	no
430	tri00329	NCT04296643	ClinicalTrials.gov	Medical Masks vs N95 Respirators for COVID-19	https://clinicaltrials.gov/show/NCT04296643	NCT04296643	2021-02-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	device	Mask (PPE)	no
388	tri04722	CTRI/2020/07/026354	CTRI	Clinical trial of ozone therapy  in mild to moderate Covid-19 subjects.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=45173	CTRI/2020/07/026354	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	procedure	Ozone-based Therapy	undefined_soc
388	tri04722	CTRI/2020/07/026354	CTRI	Clinical trial of ozone therapy  in mild to moderate Covid-19 subjects.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=45173	CTRI/2020/07/026354	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
333	tri06498	NCT04578236	ClinicalTrials.gov	Efficacy of Aerosol Combination Therapy of 13 Cis Retinoic Acid and Captopril for Treating Covid-19 Patients Via Indirect Inhibition of Transmembrane Protease, Serine 2 (TMPRSS2)	https://clinicaltrials.gov/show/NCT04578236	NCT04578236	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Captopril;Retinoic acid (Any)	no
333	tri06498	NCT04578236	ClinicalTrials.gov	Efficacy of Aerosol Combination Therapy of 13 Cis Retinoic Acid and Captopril for Treating Covid-19 Patients Via Indirect Inhibition of Transmembrane Protease, Serine 2 (TMPRSS2)	https://clinicaltrials.gov/show/NCT04578236	NCT04578236	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
429	tri07034	NCT04584567	ClinicalTrials.gov	OD-doxy-PNV-COVID-19 Old Drug ' DOXY ' for Prevention of New Virus ' COVID-19 '	https://clinicaltrials.gov/show/NCT04584567	NCT04584567	2021-02-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Doxycycline;Zinc (Any)	no
429	tri07034	NCT04584567	ClinicalTrials.gov	OD-doxy-PNV-COVID-19 Old Drug ' DOXY ' for Prevention of New Virus ' COVID-19 '	https://clinicaltrials.gov/show/NCT04584567	NCT04584567	2021-02-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Doxycycline	no
429	tri07034	NCT04584567	ClinicalTrials.gov	OD-doxy-PNV-COVID-19 Old Drug ' DOXY ' for Prevention of New Virus ' COVID-19 '	https://clinicaltrials.gov/show/NCT04584567	NCT04584567	2021-02-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
218	tri02957	NCT04370223	ClinicalTrials.gov	Ozone Auto-hemotherapy for COVID-19 Pneumonia	https://clinicaltrials.gov/show/NCT04370223	NCT04370223	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	procedure	Ozone-based Therapy	undefined_soc
218	tri02957	NCT04370223	ClinicalTrials.gov	Ozone Auto-hemotherapy for COVID-19 Pneumonia	https://clinicaltrials.gov/show/NCT04370223	NCT04370223	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
22	tri00116	ChiCTR2000030165	ChiCTR	Clinical study for ozonated autohemotherapy in the treatment of Novel Coronavirus Pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=49947	ChiCTR2000030165	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	procedure	Ozone-based Therapy	undefined_soc
22	tri00116	ChiCTR2000030165	ChiCTR	Clinical study for ozonated autohemotherapy in the treatment of Novel Coronavirus Pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=49947	ChiCTR2000030165	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
24	tri00126	ChiCTR2000030102	ChiCTR	A multicenter randomized controlled trial for ozone autohemotherapy in the treatment of novel coronavirus pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=49747	ChiCTR2000030102	2020-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	procedure	Ozone-based Therapy	undefined_soc
24	tri00126	ChiCTR2000030102	ChiCTR	A multicenter randomized controlled trial for ozone autohemotherapy in the treatment of novel coronavirus pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=49747	ChiCTR2000030102	2020-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
153	tri00776	NCT04337541	ClinicalTrials.gov	Reduction in COVID-19 Infection Using Surgical Facial Masks Outside the Healthcare System	https://clinicaltrials.gov/show/NCT04337541	NCT04337541	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	device	Mask (PPE)	no
153	tri00776	NCT04337541	ClinicalTrials.gov	Reduction in COVID-19 Infection Using Surgical Facial Masks Outside the Healthcare System	https://clinicaltrials.gov/show/NCT04337541	NCT04337541	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	no_treatment	NULL	NULL	NULL	NULL
114	tri00002	NCT04252885	ClinicalTrials.gov	The Efficacy of Lopinavir Plus Ritonavir and Arbidol Against Novel Coronavirus Infection	https://clinicaltrials.gov/show/NCT04252885	NCT04252885	2020-04-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Lopinavir;Ritonavir	undefined_soc
114	tri00002	NCT04252885	ClinicalTrials.gov	The Efficacy of Lopinavir Plus Ritonavir and Arbidol Against Novel Coronavirus Infection	https://clinicaltrials.gov/show/NCT04252885	NCT04252885	2020-04-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Umifenovir (Arbidol)	undefined_soc
114	tri00002	NCT04252885	ClinicalTrials.gov	The Efficacy of Lopinavir Plus Ritonavir and Arbidol Against Novel Coronavirus Infection	https://clinicaltrials.gov/show/NCT04252885	NCT04252885	2020-04-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
291	tri03634	NCT04446104	ClinicalTrials.gov	A Preventive Treatment for Migrant Workers at High-risk of COVID-19	https://clinicaltrials.gov/show/NCT04446104	NCT04446104	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Hydroxychloroquine	no
291	tri03634	NCT04446104	ClinicalTrials.gov	A Preventive Treatment for Migrant Workers at High-risk of COVID-19	https://clinicaltrials.gov/show/NCT04446104	NCT04446104	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Ivermectin	no
291	tri03634	NCT04446104	ClinicalTrials.gov	A Preventive Treatment for Migrant Workers at High-risk of COVID-19	https://clinicaltrials.gov/show/NCT04446104	NCT04446104	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Vitamin C;Zinc (Any)	no
291	tri03634	NCT04446104	ClinicalTrials.gov	A Preventive Treatment for Migrant Workers at High-risk of COVID-19	https://clinicaltrials.gov/show/NCT04446104	NCT04446104	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Povidone-iodine	no
291	tri03634	NCT04446104	ClinicalTrials.gov	A Preventive Treatment for Migrant Workers at High-risk of COVID-19	https://clinicaltrials.gov/show/NCT04446104	NCT04446104	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
604	tri05858	NCT04492228	ClinicalTrials.gov	Eucaloric Ketogenic Diet in COVID-19 Cytokine Storm Syndrome	https://clinicaltrials.gov/show/NCT04492228	NCT04492228	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	other	Ketogenic diet	no
604	tri05858	NCT04492228	ClinicalTrials.gov	Eucaloric Ketogenic Diet in COVID-19 Cytokine Storm Syndrome	https://clinicaltrials.gov/show/NCT04492228	NCT04492228	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	no_treatment	NULL	NULL	NULL	NULL
601	tri05526	NCT04457609	ClinicalTrials.gov	Administration of Allogenic UC-MSCs as Adjuvant Therapy for Critically-Ill COVID-19 Patients	https://clinicaltrials.gov/show/NCT04457609	NCT04457609	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	Stem Cells (Mesenchymal)	defined_soc
601	tri05526	NCT04457609	ClinicalTrials.gov	Administration of Allogenic UC-MSCs as Adjuvant Therapy for Critically-Ill COVID-19 Patients	https://clinicaltrials.gov/show/NCT04457609	NCT04457609	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
96	tri03853	IRCT20150107020592N29	IRCT	Efficacy of Blood Purification Techniques on  COVID-19 Pneumonia	http://en.irct.ir/trial/48695	IRCT20150107020592N29	2020-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	defined_soc	NULL	NULL		NULL
96	tri03853	IRCT20150107020592N29	IRCT	Efficacy of Blood Purification Techniques on  COVID-19 Pneumonia	http://en.irct.ir/trial/48695	IRCT20150107020592N29	2020-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	procedure	Blood Filtratration	defined_soc
355	tri07079	NCT04647695	ClinicalTrials.gov	IFN-beta 1b and Remdesivir for COVID19	https://clinicaltrials.gov/show/NCT04647695	NCT04647695	2021-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Interferon Beta (Any)	defined_soc
355	tri07079	NCT04647695	ClinicalTrials.gov	IFN-beta 1b and Remdesivir for COVID19	https://clinicaltrials.gov/show/NCT04647695	NCT04647695	2021-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
542	tri06373	NCT04558476	ClinicalTrials.gov	Efficacy of CONvalescent Plasma in Patients With COVID-19 Treated With Mechanical Ventilation	https://clinicaltrials.gov/show/NCT04558476	NCT04558476	2022-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	Convalescent Plasma	no
542	tri06373	NCT04558476	ClinicalTrials.gov	Efficacy of CONvalescent Plasma in Patients With COVID-19 Treated With Mechanical Ventilation	https://clinicaltrials.gov/show/NCT04558476	NCT04558476	2022-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
703	tri05601	NCT04465695	ClinicalTrials.gov	Dual Therapy With Interferon Beta-1b and Clofazimine for COVID-19	https://clinicaltrials.gov/show/NCT04465695	NCT04465695	2021-06-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Clofazimine;Interferon Beta (Any)	undefined_soc
703	tri05601	NCT04465695	ClinicalTrials.gov	Dual Therapy With Interferon Beta-1b and Clofazimine for COVID-19	https://clinicaltrials.gov/show/NCT04465695	NCT04465695	2021-06-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
705	tri05959	NCT04502667	ClinicalTrials.gov	Efficacy of Vitamin D Treatment in Pediatric Patients Hospitalized by COVID-19	https://clinicaltrials.gov/show/NCT04502667	NCT04502667	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Vitamin D (Any)	no
705	tri05959	NCT04502667	ClinicalTrials.gov	Efficacy of Vitamin D Treatment in Pediatric Patients Hospitalized by COVID-19	https://clinicaltrials.gov/show/NCT04502667	NCT04502667	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	no_treatment	NULL	NULL	NULL	NULL
708	tri06211	NCT04535791	ClinicalTrials.gov	Efficacy of Vitamin D Supplementation to Prevent the Risk of Acquiring COVID-19 in Healthcare Workers	https://clinicaltrials.gov/show/NCT04535791	NCT04535791	2021-05-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Vitamin D (Any)	no
708	tri06211	NCT04535791	ClinicalTrials.gov	Efficacy of Vitamin D Supplementation to Prevent the Risk of Acquiring COVID-19 in Healthcare Workers	https://clinicaltrials.gov/show/NCT04535791	NCT04535791	2021-05-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	placebo	no	NULL	NULL	NULL
1009	tri02189	NCT04399746	ClinicalTrials.gov	Ivermectin-Azithromycin-Cholecalciferol (IvAzCol) Combination Therapy for COVID-19	https://clinicaltrials.gov/show/NCT04399746	NCT04399746	2020-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Azithromycin;Ivermectin;Vitamin D (Any)	no
1009	tri02189	NCT04399746	ClinicalTrials.gov	Ivermectin-Azithromycin-Cholecalciferol (IvAzCol) Combination Therapy for COVID-19	https://clinicaltrials.gov/show/NCT04399746	NCT04399746	2020-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	no_treatment	NULL	NULL	NULL	NULL
831	tri06507	NCT04579640	ClinicalTrials.gov	Trial of Vitamin D to Reduce Risk and Severity of COVID-19 and Other Acute Respiratory Infections	https://clinicaltrials.gov/show/NCT04579640	NCT04579640	2021-06-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Vitamin D (Any)	no
831	tri06507	NCT04579640	ClinicalTrials.gov	Trial of Vitamin D to Reduce Risk and Severity of COVID-19 and Other Acute Respiratory Infections	https://clinicaltrials.gov/show/NCT04579640	NCT04579640	2021-06-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Vitamin D (Any)	no
831	tri06507	NCT04579640	ClinicalTrials.gov	Trial of Vitamin D to Reduce Risk and Severity of COVID-19 and Other Acute Respiratory Infections	https://clinicaltrials.gov/show/NCT04579640	NCT04579640	2021-06-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
825	tri09159	NCT04883203	ClinicalTrials.gov	The Effect of Vitamin D Supplementation on COVID-19 Recovery	https://clinicaltrials.gov/show/NCT04883203	NCT04883203	2020-09-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	drug	Vitamin D (Any)	no
825	tri09159	NCT04883203	ClinicalTrials.gov	The Effect of Vitamin D Supplementation on COVID-19 Recovery	https://clinicaltrials.gov/show/NCT04883203	NCT04883203	2020-09-01	FALSE	FALSE	FALSE	FALSE		TRUE		control	placebo	no	NULL	NULL	NULL
653	tri06976	NCT04501952	ClinicalTrials.gov	Study to Evaluate the Efficacy and Safety of Remdesivir (GS-5734™) Treatment of Coronavirus Disease 2019 (COVID-19) in an Outpatient Setting	https://clinicaltrials.gov/show/NCT04501952	NCT04501952; EUCTR2020-003510-12	2021-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Remdesivir	no
