referenceid	username	db_id	trialid	source_register	title	web_address	trns	completion_month	is_german_covidevidence	is_german_in_germany	is_german_drks	is_german_euctr	is_searched_cutoff_2	is_searched_cutoff_3	abstract	type	control_type	placebo_plus_soc	category	intervention	intervention_plus_soc
497	ndevito	tri05893	NCT04495933	ClinicalTrials.gov	A Study on the Safety, Tolerability and Immune Response of SARS-CoV-2 Sclamp (COVID-19) Vaccine in Healthy Adults	https://clinicaltrials.gov/show/NCT04495933	NCT04495933; ACTRN12620000674932; ISRCTN51232965	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	MF59 adjuvanted SARS-CoV-2 Sclamp vaccine	no
510	ndevito	tri06236	NCT04537962	ClinicalTrials.gov	Salivary SARS-CoV-2 Load of Covid-19 Patients After Oral Antimicrobial Solutions and Dentifrices	https://clinicaltrials.gov/show/NCT04537962	NCT04537962	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Chlorhexidine gluconate;Hydrogen peroxide	no
510	ndevito	tri06236	NCT04537962	ClinicalTrials.gov	Salivary SARS-CoV-2 Load of Covid-19 Patients After Oral Antimicrobial Solutions and Dentifrices	https://clinicaltrials.gov/show/NCT04537962	NCT04537962	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Chlorhexidine gluconate	no
510	ndevito	tri06236	NCT04537962	ClinicalTrials.gov	Salivary SARS-CoV-2 Load of Covid-19 Patients After Oral Antimicrobial Solutions and Dentifrices	https://clinicaltrials.gov/show/NCT04537962	NCT04537962	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Hydrogen peroxide	NULL
510	ndevito	tri06236	NCT04537962	ClinicalTrials.gov	Salivary SARS-CoV-2 Load of Covid-19 Patients After Oral Antimicrobial Solutions and Dentifrices	https://clinicaltrials.gov/show/NCT04537962	NCT04537962	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	cetylpyridinium chloride (CPC)	no
510	ndevito	tri06236	NCT04537962	ClinicalTrials.gov	Salivary SARS-CoV-2 Load of Covid-19 Patients After Oral Antimicrobial Solutions and Dentifrices	https://clinicaltrials.gov/show/NCT04537962	NCT04537962	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
510	ndevito	tri06236	NCT04537962	ClinicalTrials.gov	Salivary SARS-CoV-2 Load of Covid-19 Patients After Oral Antimicrobial Solutions and Dentifrices	https://clinicaltrials.gov/show/NCT04537962	NCT04537962	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	other	Toothpaste	no
512	ndevito	tri07225	ISRCTN27106947	ISRCTN	A study to assess several different treatments that may be useful for patients with COVID-19	http://www.isrctn.com/ISRCTN27106947	ISRCTN27106947; EUCTR2020-001860-27; NCT04746183	2021-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Molnupiravir	no
512	ndevito	tri07225	ISRCTN27106947	ISRCTN	A study to assess several different treatments that may be useful for patients with COVID-19	http://www.isrctn.com/ISRCTN27106947	ISRCTN27106947; EUCTR2020-001860-27; NCT04746183	2021-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	undefined_soc	NULL	NULL	NULL
512	ndevito	tri07225	ISRCTN27106947	ISRCTN	A study to assess several different treatments that may be useful for patients with COVID-19	http://www.isrctn.com/ISRCTN27106947	ISRCTN27106947; EUCTR2020-001860-27; NCT04746183	2021-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Nitazoxanide	no
512	ndevito	tri07225	ISRCTN27106947	ISRCTN	A study to assess several different treatments that may be useful for patients with COVID-19	http://www.isrctn.com/ISRCTN27106947	ISRCTN27106947; EUCTR2020-001860-27; NCT04746183	2021-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	Sotrovimab	no
512	ndevito	tri07225	ISRCTN27106947	ISRCTN	A study to assess several different treatments that may be useful for patients with COVID-19	http://www.isrctn.com/ISRCTN27106947	ISRCTN27106947; EUCTR2020-001860-27; NCT04746183	2021-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	NULL	VIR-7832	NULL
527	ndevito	tri01286	NCT04345848	ClinicalTrials.gov	Preventing COVID-19 Complications With Low- and High-dose Anticoagulation	https://clinicaltrials.gov/show/NCT04345848	NCT04345848	2021-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Enoxaparin	no
527	ndevito	tri01286	NCT04345848	ClinicalTrials.gov	Preventing COVID-19 Complications With Low- and High-dose Anticoagulation	https://clinicaltrials.gov/show/NCT04345848	NCT04345848	2021-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	defined_soc	NULL	NULL		NULL
1366	ndevito	tri01014	NCT04351763	ClinicalTrials.gov	Amiodarone or Verapamil in COVID-19 Hospitalized Patients With Symptoms	https://clinicaltrials.gov/show/NCT04351763	EUCTR2020-001951-42; NCT04351763	2021-03-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Amiodarone	no
555	ndevito	tri04057	ISRCTN34160010	ISRCTN	A low-intervention study of pre-exposure prophylaxis (PrEP) in healthy volunteers at high risk of coronavirus (SARS-CoV-2) infection.	http://www.isrctn.com/ISRCTN34160010	ISRCTN34160010	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	inosine-glutathione;potassium chloride	NULL
555	ndevito	tri04057	ISRCTN34160010	ISRCTN	A low-intervention study of pre-exposure prophylaxis (PrEP) in healthy volunteers at high risk of coronavirus (SARS-CoV-2) infection.	http://www.isrctn.com/ISRCTN34160010	ISRCTN34160010	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	other_unknown	NULL	NULL	NULL	NULL
559	ndevito	tri04439	RPCEC00000330	RPCEC	DALIA Study	https://rpcec.sld.cu/en/trials/RPCEC00000330-En	RPCEC00000330	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	CIGB-258 peptide	no
559	ndevito	tri04439	RPCEC00000330	RPCEC	DALIA Study	https://rpcec.sld.cu/en/trials/RPCEC00000330-En	RPCEC00000330	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
565	ndevito	tri02948	NCT04351581	ClinicalTrials.gov	Effects of Discontinuing Renin-angiotensin System Inhibitors in Patients With and Without COVID-19	https://clinicaltrials.gov/show/NCT04351581	NCT04351581; EUCTR2020-001544-26	2022-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		experimental	NULL	NULL	drug	ACE Inhibitors;Angiotensin Receptor Blockers (ARB)	no
565	ndevito	tri02948	NCT04351581	ClinicalTrials.gov	Effects of Discontinuing Renin-angiotensin System Inhibitors in Patients With and Without COVID-19	https://clinicaltrials.gov/show/NCT04351581	NCT04351581; EUCTR2020-001544-26	2022-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		control	no_treatment	NULL	NULL	NULL	NULL
576	ndevito	tri03418	NCT04401579	ClinicalTrials.gov	Adaptive COVID-19 Treatment Trial 2 (ACTT-2)	https://clinicaltrials.gov/ct2/show/NCT04401579	NCT04401579; JPRN-jRCT2031200035; EUCTR2020-001052-18	0000-00-00	FALSE	FALSE	FALSE	FALSE	TRUE			experimental	NULL	NULL	drug	Baricitinib	defined_soc
576	ndevito	tri03418	NCT04401579	ClinicalTrials.gov	Adaptive COVID-19 Treatment Trial 2 (ACTT-2)	https://clinicaltrials.gov/ct2/show/NCT04401579	NCT04401579; JPRN-jRCT2031200035; EUCTR2020-001052-18	0000-00-00	FALSE	FALSE	FALSE	FALSE	TRUE			control	placebo	defined_soc	NULL	NULL	NULL
581	ndevito	tri00502	ChiCTR2000030946	ChiCTR	Effects of different VTE prevention methods on the prognosis of hospitalized patients with novel coronavirus pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=51265	ChiCTR2000030946	2020-04-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	procedure	Mechanical Anticoagulation	no
581	ndevito	tri00502	ChiCTR2000030946	ChiCTR	Effects of different VTE prevention methods on the prognosis of hospitalized patients with novel coronavirus pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=51265	ChiCTR2000030946	2020-04-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Low molecular weight heparin (LMWH)	no
587	ndevito	tri02344	NCT04368988	ClinicalTrials.gov	Evaluation of the Safety and Immunogenicity of a SARS-CoV-2 rS Nanoparticle Vaccine With/Without Matrix-M Adjuvant	https://clinicaltrials.gov/show/NCT04368988	NCT04368988; EUCTR2020-004123-16	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
587	ndevito	tri02344	NCT04368988	ClinicalTrials.gov	Evaluation of the Safety and Immunogenicity of a SARS-CoV-2 rS Nanoparticle Vaccine With/Without Matrix-M Adjuvant	https://clinicaltrials.gov/show/NCT04368988	NCT04368988; EUCTR2020-004123-16	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	NVX-CoV2373	no
587	ndevito	tri02344	NCT04368988	ClinicalTrials.gov	Evaluation of the Safety and Immunogenicity of a SARS-CoV-2 rS Nanoparticle Vaccine With/Without Matrix-M Adjuvant	https://clinicaltrials.gov/show/NCT04368988	NCT04368988; EUCTR2020-004123-16	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	NVX-CoV2373	no
587	ndevito	tri02344	NCT04368988	ClinicalTrials.gov	Evaluation of the Safety and Immunogenicity of a SARS-CoV-2 rS Nanoparticle Vaccine With/Without Matrix-M Adjuvant	https://clinicaltrials.gov/show/NCT04368988	NCT04368988; EUCTR2020-004123-16	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	NVX-CoV2373	no
587	ndevito	tri02344	NCT04368988	ClinicalTrials.gov	Evaluation of the Safety and Immunogenicity of a SARS-CoV-2 rS Nanoparticle Vaccine With/Without Matrix-M Adjuvant	https://clinicaltrials.gov/show/NCT04368988	NCT04368988; EUCTR2020-004123-16	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	NVX-CoV2373	no
587	ndevito	tri02344	NCT04368988	ClinicalTrials.gov	Evaluation of the Safety and Immunogenicity of a SARS-CoV-2 rS Nanoparticle Vaccine With/Without Matrix-M Adjuvant	https://clinicaltrials.gov/show/NCT04368988	NCT04368988; EUCTR2020-004123-16	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	NVX-CoV2373	no
587	ndevito	tri02344	NCT04368988	ClinicalTrials.gov	Evaluation of the Safety and Immunogenicity of a SARS-CoV-2 rS Nanoparticle Vaccine With/Without Matrix-M Adjuvant	https://clinicaltrials.gov/show/NCT04368988	NCT04368988; EUCTR2020-004123-16	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	NVX-CoV2373	no
605	ndevito	tri06087	NCT04521322	ClinicalTrials.gov	Efficacy of a Nasal Spray Containing Iota-Carrageenan in the Prophylaxis of COVID-19 Disease in Health Personnel Dedicated to Patients Care With COVID-19 Disease	https://clinicaltrials.gov/show/NCT04521322	NCT04521322	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	iota-carrageenan	no
605	ndevito	tri06087	NCT04521322	ClinicalTrials.gov	Efficacy of a Nasal Spray Containing Iota-Carrageenan in the Prophylaxis of COVID-19 Disease in Health Personnel Dedicated to Patients Care With COVID-19 Disease	https://clinicaltrials.gov/show/NCT04521322	NCT04521322	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
610	ndevito	tri06519	NCT04581291	ClinicalTrials.gov	The Effect of Aerobic Exercise on Immune Biomarkers and Symptoms Severity and Progression in Patients With COVID-19: A Pilot Randomized Control Trial	https://clinicaltrials.gov/show/NCT04581291	NCT04581291	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
610	ndevito	tri06519	NCT04581291	ClinicalTrials.gov	The Effect of Aerobic Exercise on Immune Biomarkers and Symptoms Severity and Progression in Patients With COVID-19: A Pilot Randomized Control Trial	https://clinicaltrials.gov/show/NCT04581291	NCT04581291	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	procedure	Aerobic Exercises	defined_soc
626	ndevito	tri05845	NCT04490824	ClinicalTrials.gov	Inhalation of KELEA Excellerated Water in Covid-19 Infected Individuals	https://clinicaltrials.gov/show/NCT04490824		2021-03-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	other	KELEA Excellerated Water	no
626	ndevito	tri05845	NCT04490824	ClinicalTrials.gov	Inhalation of KELEA Excellerated Water in Covid-19 Infected Individuals	https://clinicaltrials.gov/show/NCT04490824		2021-03-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
871	ndevito	tri00055	ChiCTR2000029742	ChiCTR	A randomized, parallel controlled trial for the efficacy and safety of Sodium Aescinate Injection in the treatment of patients with pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=49297	ChiCTR2000029742	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Sodium Aescinate	undefined_soc
871	ndevito	tri00055	ChiCTR2000029742	ChiCTR	A randomized, parallel controlled trial for the efficacy and safety of Sodium Aescinate Injection in the treatment of patients with pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=49297	ChiCTR2000029742	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Corticosteroids (Unspecified)	undefined_soc
871	ndevito	tri00055	ChiCTR2000029742	ChiCTR	A randomized, parallel controlled trial for the efficacy and safety of Sodium Aescinate Injection in the treatment of patients with pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=49297	ChiCTR2000029742	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
890	ndevito	tri00177	ChiCTR2000029974	ChiCTR	A prospective, multicenter, open-label, randomized, parallel-controlled trial for probiotics to evaluate efficacy and safety in patients infected with 2019 novel coronavirus pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=49321	ChiCTR2000029974	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	nutritional_supplement	Probiotic	no
890	ndevito	tri00177	ChiCTR2000029974	ChiCTR	A prospective, multicenter, open-label, randomized, parallel-controlled trial for probiotics to evaluate efficacy and safety in patients infected with 2019 novel coronavirus pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=49321	ChiCTR2000029974	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
910	ndevito	tri00529	ChiCTR2000029573	ChiCTR	A multicenter, randomized, open, controlled clinical study to evaluate the efficacy and safety of recombinant cytokine gene-derived protein injection in combination with standard therapy in patients with novel coronavirus infection	http://www.chictr.org.cn/showprojen.aspx?proj=49065	ChiCTR2000029573	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	Novaferon	defined_soc
910	ndevito	tri00529	ChiCTR2000029573	ChiCTR	A multicenter, randomized, open, controlled clinical study to evaluate the efficacy and safety of recombinant cytokine gene-derived protein injection in combination with standard therapy in patients with novel coronavirus infection	http://www.chictr.org.cn/showprojen.aspx?proj=49065	ChiCTR2000029573	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
917	ndevito	tri00822	ChiCTR2000031944	ChiCTR	Efficacy of Chinese Herbal Tea in the Prevention of Novel Coronavirus Pneumonia (COVID-19): a Randomized Controlled Trial	http://www.chictr.org.cn/showprojen.aspx?proj=52414	ChiCTR2000031944	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
917	ndevito	tri00822	ChiCTR2000031944	ChiCTR	Efficacy of Chinese Herbal Tea in the Prevention of Novel Coronavirus Pneumonia (COVID-19): a Randomized Controlled Trial	http://www.chictr.org.cn/showprojen.aspx?proj=52414	ChiCTR2000031944	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	no
931	ndevito	tri04236	EUCTR2020-002456-21	EU Clinical Trials Register	Boosting the BCG-induced immunity response by addition of bisphosphonate or MMR vaccine: a possible preventive approach against the coronavirus (BCG-PLUS)	https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-002456-21	EUCTR2020-002456-21	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
931	ndevito	tri04236	EUCTR2020-002456-21	EU Clinical Trials Register	Boosting the BCG-induced immunity response by addition of bisphosphonate or MMR vaccine: a possible preventive approach against the coronavirus (BCG-PLUS)	https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-002456-21	EUCTR2020-002456-21	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_non_covid	Measles Mumps and Rubella vaccine	defined_soc
931	ndevito	tri04236	EUCTR2020-002456-21	EU Clinical Trials Register	Boosting the BCG-induced immunity response by addition of bisphosphonate or MMR vaccine: a possible preventive approach against the coronavirus (BCG-PLUS)	https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-002456-21	EUCTR2020-002456-21	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Alendronic Acid	defined_soc
939	ndevito	tri00192	NCT04273581	ClinicalTrials.gov	The Efficacy and Safety of Thalidomide Combined With Low-dose Hormones in the Treatment of Severe COVID-19	https://clinicaltrials.gov/show/NCT04273581	NCT04273581	2020-04-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	thalidomide	defined_soc
939	ndevito	tri00192	NCT04273581	ClinicalTrials.gov	The Efficacy and Safety of Thalidomide Combined With Low-dose Hormones in the Treatment of Severe COVID-19	https://clinicaltrials.gov/show/NCT04273581	NCT04273581	2020-04-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
943	ndevito	tri02933	NCT04315298	ClinicalTrials.gov	Evaluation of the Efficacy and Safety of Sarilumab in Hospitalized Patients With COVID-19	https://clinicaltrials.gov/show/NCT04315298	NCT04315298	2020-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
943	ndevito	tri02933	NCT04315298	ClinicalTrials.gov	Evaluation of the Efficacy and Safety of Sarilumab in Hospitalized Patients With COVID-19	https://clinicaltrials.gov/show/NCT04315298	NCT04315298	2020-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	Sarilumab	no
964	ndevito	tri03042	NCT04345861	ClinicalTrials.gov	Hydroxychloroquine Plus Azithromycin Versus Hydroxychloroquine for COVID-19 Pneumonia (COVIDOC Trial)	https://clinicaltrials.gov/show/NCT04345861	NCT04345861	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Azithromycin	defined_soc
964	ndevito	tri03042	NCT04345861	ClinicalTrials.gov	Hydroxychloroquine Plus Azithromycin Versus Hydroxychloroquine for COVID-19 Pneumonia (COVIDOC Trial)	https://clinicaltrials.gov/show/NCT04345861	NCT04345861	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
968	ndevito	tri01291	NCT04352465	ClinicalTrials.gov	Efficacy and Safety of MTX-loaded Nanoparticles to Treat Severe COVID-19 Patients	https://clinicaltrials.gov/show/NCT04352465	NCT04352465	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Methotrexate	no
968	ndevito	tri01291	NCT04352465	ClinicalTrials.gov	Efficacy and Safety of MTX-loaded Nanoparticles to Treat Severe COVID-19 Patients	https://clinicaltrials.gov/show/NCT04352465	NCT04352465	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Methotrexate	no
968	ndevito	tri01291	NCT04352465	ClinicalTrials.gov	Efficacy and Safety of MTX-loaded Nanoparticles to Treat Severe COVID-19 Patients	https://clinicaltrials.gov/show/NCT04352465	NCT04352465	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Methotrexate	no
969	ndevito	tri01897	NCT04352933	ClinicalTrials.gov	PROLIFIC ChemoprophylaxisTrial (COVID-19)	https://clinicaltrials.gov/show/NCT04352933	NCT04352933; EUCTR2020-001331-26	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Hydroxychloroquine	no
969	ndevito	tri01897	NCT04352933	ClinicalTrials.gov	PROLIFIC ChemoprophylaxisTrial (COVID-19)	https://clinicaltrials.gov/show/NCT04352933	NCT04352933; EUCTR2020-001331-26	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Hydroxychloroquine	no
969	ndevito	tri01897	NCT04352933	ClinicalTrials.gov	PROLIFIC ChemoprophylaxisTrial (COVID-19)	https://clinicaltrials.gov/show/NCT04352933	NCT04352933; EUCTR2020-001331-26	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
990	ndevito	tri05383	NCT04371107	ClinicalTrials.gov	Proactive Care of Ambulatory COVID19 Patients	https://clinicaltrials.gov/show/NCT04371107	NCT04371107	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Azithromycin	undefined_soc
