,id,id_hits,prefix_hits,reg_name_hits,pub_types,doi,pm_id,cord_id,url,title,review_in_title,review_type,doi_link
184469,34202940,"['NCT03437759', 'NCT03384433', 'NCT04288141', 'NCT04388982', 'NCT04394572', 'NCT04602104', 'NCT03608631', 'NCT04798716']",['NCT'],['clinicaltrials.gov'],,10.3390/ijms22126596,34202940,e4ecwf98,https://www.ncbi.nlm.nih.gov/pubmed/34202940/; https://doi.org/10.3390/ijms22126596,Molecular Sciences Mesenchymal Stem Cell-Derived Extracellular Vesicles to the Rescue of Renal Injury,False,,http://doi.org/10.3390/ijms22126596
184476,34203025,['NCT04876560'],['NCT'],['ClinicalTrials.gov'],Has Trial Pub Type,10.3390/nu13062115,34203025,9yxtvujj,https://www.ncbi.nlm.nih.gov/pubmed/34203025/; https://doi.org/10.3390/nu13062115,Application of Clinical Decision Support System to Assist Breast Cancer Patients with Lifestyle Modifications during the COVID-19 Pandemic: A Randomised Controlled Trial.,False,False,http://doi.org/10.3390/nu13062115
184491,34203261,"['2020-001236-10', 'NCT04394416', 'NCT04357613']","['EudraCT', 'NCT']",,,10.3390/ijms22136938,34203261,p3of1m7q,https://www.ncbi.nlm.nih.gov/pubmed/34203261/; https://doi.org/10.3390/ijms22136938,Imatinib (STI571) Inhibits the Expression of Angiotensin-Converting Enzyme 2 and Cell Entry of the SARS-CoV-2-Derived Pseudotyped Viral Particles.,False,False,http://doi.org/10.3390/ijms22136938
184529,34203719,"['NCT04302519', 'NCT03912480', 'NCT04608838', 'NCT04130100', 'NCT04336254']",['NCT'],"['ClinicalTrials.gov', 'clinicaltrials.gov']",,10.3390/ijms22126387,34203719,f8dr0o6t,https://www.ncbi.nlm.nih.gov/pubmed/34203719/; https://doi.org/10.3390/ijms22126387,Molecular Sciences Sinking Our Teeth in Getting Dental Stem Cells to Clinics for Bone Regeneration,False,,http://doi.org/10.3390/ijms22126387
184535,34203769,['NCT04770615'],['NCT'],['ClinicalTrials.gov'],,10.3390/jcm10122629,34203769,rhb7devk,https://doi.org/10.3390/jcm10122629; https://www.ncbi.nlm.nih.gov/pubmed/34203769/,Prevalence and Risk Factors of CoronaVac Side Effects: An Independent Cross-Sectional Study among Healthcare Workers in Turkey.,False,False,http://doi.org/10.3390/jcm10122629
184548,34203871,['NCT04803162'],['NCT'],"['ClinicalTrials.gov', 'clinicaltrials.gov']",,10.3390/biom11060890,34203871,2axwy9su,https://doi.org/10.3390/biom11060890; https://www.ncbi.nlm.nih.gov/pubmed/34203871/,biomolecules Searching for Noninvasive Predictors of the Diagnosis and Monitoring of Eosinophilic Esophagitis-The Importance of Biomarkers of the Inflammatory Reaction Involving Eosinophils,False,,http://doi.org/10.3390/biom11060890
184554,34203908,['NCT02236429'],"['Ctri', 'NCT']",['ClinicalTrials.gov'],,10.3390/antibiotics10060719,34203908,g1s6kuk3,https://www.ncbi.nlm.nih.gov/pubmed/34203908/; https://doi.org/10.3390/antibiotics10060719,antibiotics Finding a Balance in the Vaginal Microbiome: How Do We Treat and Prevent the Occurrence of Bacterial Vaginosis?,False,,http://doi.org/10.3390/antibiotics10060719
184564,34203982,['NCT04549831'],['NCT'],,,10.3390/jpm11060558,34203982,n1orqkn7,https://doi.org/10.3390/jpm11060558; https://www.ncbi.nlm.nih.gov/pubmed/34203982/,Severe COVID-19 in Hospitalized Carriers of Single  Pathogenic Variants.,False,False,http://doi.org/10.3390/jpm11060558
184566,34203997,['ACTRN12620000185965'],['ACTRN'],['Australian New Zealand Clinical Trials Registry'],,10.3390/nu13062054,34203997,9uv9ceql,https://www.ncbi.nlm.nih.gov/pubmed/34203997/; https://doi.org/10.3390/nu13062054,How Does Being Overweight Moderate Associations between Diet and Blood Pressure in Male Adolescents?,False,,http://doi.org/10.3390/nu13062054
184593,34204247,['NCT04415333'],['NCT'],['ClinicalTrials.gov'],,10.3390/cells10061523,34204247,he2l4zg0,https://doi.org/10.3390/cells10061523; https://www.ncbi.nlm.nih.gov/pubmed/34204247/,Distinct Gene Expression Profiles in Colonic Organoids from Normotensive and the Spontaneously Hypertensive Rats Academic Editors: Alexander,False,,http://doi.org/10.3390/cells10061523
184604,34204306,"['NCT03368092', 'NCT01413022', 'NCT03336216', 'NCT02824575', 'NCT04409925', 'NCT03250689', 'NCT03717415', 'NCT03601897', 'NCT02713529', 'NCT03034967']",['NCT'],,,10.3390/biom11060901,34204306,wramzyt7,https://www.ncbi.nlm.nih.gov/pubmed/34204306/; https://doi.org/10.3390/biom11060901,biomolecules Immune Cell Modulation of the Extracellular Matrix Contributes to the Pathogenesis of Pancreatic Cancer,False,,http://doi.org/10.3390/biom11060901
184616,34204453,['NCT04366765'],['NCT'],['ClinicalTrials.gov'],,10.3390/jcm10122672,34204453,hjs52bqv,https://www.ncbi.nlm.nih.gov/pubmed/34204453/; https://doi.org/10.3390/jcm10122672,"Direct Comparison of Clinical Characteristics, Outcomes, and Risk Prediction in Patients with COVID-19 and Controls-A Prospective Cohort Study.",False,False,http://doi.org/10.3390/jcm10122672
184627,34204528,['NCT04818359'],['NCT'],['ClinicalTrials.gov'],,10.3390/jcm10122678,34204528,xa6ubd44,https://doi.org/10.3390/jcm10122678; https://www.ncbi.nlm.nih.gov/pubmed/34204528/,Effects of a Home-Based Lifestyle Intervention Program on Cardiometabolic Health in Breast Cancer Survivors during the COVID-19 Lockdown.,False,False,http://doi.org/10.3390/jcm10122678
184671,34204890,"['NCT04826822', 'NCT04643691', 'NCT04345887', 'NCT04424134', 'NCT04278404']",['NCT'],['clinicaltrials.gov'],,10.3390/biomedicines9060639,34204890,giqzf8ol,https://doi.org/10.3390/biomedicines9060639; https://www.ncbi.nlm.nih.gov/pubmed/34204890/,Beneficial Effects of Mineralocorticoid Receptor Pathway Blockade against Endothelial Inflammation Induced by SARS-CoV-2 Spike Protein.,False,False,http://doi.org/10.3390/biomedicines9060639
184682,34204949,"['NCT04481685', 'NCT03142191', 'NCT03074149']",['NCT'],['clinicaltrials.gov'],,10.3390/ijms22116041,34204949,vtd4y7an,https://www.ncbi.nlm.nih.gov/pubmed/34204949/; https://doi.org/10.3390/ijms22116041,Molecular Sciences Pathophysiological Roles of Stress-Activated Protein Kinases in Pulmonary Fibrosis,False,,http://doi.org/10.3390/ijms22116041
184738,34205461,['NCT03934294'],['NCT'],,,10.3390/nu13062110,34205461,h9qbhsp8,https://doi.org/10.3390/nu13062110; https://www.ncbi.nlm.nih.gov/pubmed/34205461/,Digestion-Specific Acupuncture Effect on Feeding Intolerance in Critically Ill Post-Operative Oral and Hypopharyngeal Cancer Patients: A Single-Blind Randomized Control Trial Digestion-Specific Acupuncture Effect on Feeding Intolerance in,False,,http://doi.org/10.3390/nu13062110
184753,34205564,['2020-006149-21'],['EudraCT'],,,10.3390/microorganisms9061340,34205564,q2hn78dv,https://doi.org/10.3390/microorganisms9061340; https://www.ncbi.nlm.nih.gov/pubmed/34205564/,Confounding Factors Influencing the Kinetics and Magnitude of Serological Response Following Administration of BNT162b2.,False,False,http://doi.org/10.3390/microorganisms9061340
184808,34205992,['NCT04546841'],['NCT'],,,10.3390/vaccines9060581,34205992,p81w8zm7,https://doi.org/10.3390/vaccines9060581; https://www.ncbi.nlm.nih.gov/pubmed/34205992/,An Immunoinformatics Approach for SARS-CoV-2 in Latam Populations and Multi-Epitope Vaccine Candidate Directed towards the World's Population.,False,False,http://doi.org/10.3390/vaccines9060581
184863,34206772,"['NCT00002593', 'NCT02055963', 'NCT00003063', 'NCT01693523', 'NCT00002551', 'NCT01276236', 'NCT02297412', 'NCT00425152', 'NCT00309530']",['NCT'],"['ClinicalTrials.gov', 'clinicaltrials.gov']",,10.3390/cancers13133193,34206772,kp0ywfvs,https://www.ncbi.nlm.nih.gov/pubmed/34206772/; https://doi.org/10.3390/cancers13133193,cancers Repurposing of Antimicrobial Agents for Cancer Therapy: What Do We Know?,False,,http://doi.org/10.3390/cancers13133193
184893,34207028,"['NCT03692052', 'NCT01749540', 'NCT02453477', 'NCT02504619', 'NCT03342404', 'NCT04059406', 'NCT02151526', 'NCT02126046', 'NCT02435901', 'NCT00408447', 'NCT03401112', 'NCT02105766', 'NCT01745120', 'NCT01050855', 'NCT02268409', 'NCT03432364', 'NCT04411082', 'NCT00977691', 'NCT04054921', 'NCT04364269', 'NCT04770779', 'NCT03655678', 'NCT04718844', 'NCT02633943', 'NCT04770753', 'NCT01049854', 'NCT04143724', 'NCT02604433', 'NCT00920972']",['NCT'],,,10.3390/biology10060546,34207028,pu77tpsk,https://doi.org/10.3390/biology10060546; https://www.ncbi.nlm.nih.gov/pubmed/34207028/,biology Novel Therapeutic Advances in β-Thalassemia,False,,http://doi.org/10.3390/biology10060546
184899,34207062,"['NCT01976585', 'NCT00409188', 'NCT02049151', 'NCT02410733', 'NCT01423760', 'NCT01307618', 'NCT03313778']",['NCT'],['ClinicalTrials.gov'],,10.3390/vaccines9060668,34207062,l960qrr8,https://www.ncbi.nlm.nih.gov/pubmed/34207062/; https://doi.org/10.3390/vaccines9060668,Cancer Vaccines: Promising Therapeutics or an Unattainable Dream,False,,http://doi.org/10.3390/vaccines9060668
184910,34207175,"['NCT04422678', 'NCT03920852', 'NCT03674099', 'NCT02947893', 'NCT01862965', 'NCT04414098', 'NCT04348071', 'NCT01898377', 'NCT03764215', 'NCT04002674', 'NCT02954978', 'NCT01097694', 'NCT03549897', 'NCT04359290', 'NCT04530344']",['NCT'],,,10.3390/ijms22126538,34207175,eu9co4bx,https://www.ncbi.nlm.nih.gov/pubmed/34207175/; https://doi.org/10.3390/ijms22126538,Molecular Sciences Nanotechnology of Tyrosine Kinase Inhibitors in Cancer Therapy: A Perspective,False,,http://doi.org/10.3390/ijms22126538
184934,34207369,['NCT04706156'],['NCT'],['clinicaltrials.gov'],,10.3390/vaccines9060673,34207369,5aepri8f,https://www.ncbi.nlm.nih.gov/pubmed/34207369/; https://doi.org/10.3390/vaccines9060673,Safety of ChAdOx1 nCoV-19 Vaccine: Independent Evidence from Two EU States.,False,False,http://doi.org/10.3390/vaccines9060673
184978,34207821,['NCT04491318'],['NCT'],,,10.3390/healthcare9060702,34207821,sd2zl4ic,https://doi.org/10.3390/healthcare9060702; https://www.ncbi.nlm.nih.gov/pubmed/34207821/,Musculoskeletal Changes in Hemophilia Patients Subsequent to COVID-19 Lockdown.,False,False,http://doi.org/10.3390/healthcare9060702
184985,34207890,"['NCT04457596', 'NCT01042379', 'NCT04739761', 'NCT03734029', 'NCT02564900', 'NCT04556773', 'NCT04494425', 'NCT03310957', 'NCT04420598', 'NCT03901339', 'NCT04553770', 'NCT04595565', 'NCT04647916', 'NCT03424005', 'NCT03401385', 'NCT01969643', 'NCT04042701', 'NCT04230109', 'NCT01631552', 'NCT03523585', 'NCT03523572', 'NCT03262935', 'NCT02980341', 'NCT03529110', 'NCT04400695', 'NCT04539938', 'NCT03742102', 'NCT04538742', 'NCT03975647', 'NCT04622319', 'NCT03500380']",['NCT'],,,10.3390/cancers13122898,34207890,1v744plc,https://doi.org/10.3390/cancers13122898; https://www.ncbi.nlm.nih.gov/pubmed/34207890/,Antibody-Drug Conjugates for the Treatment of Breast Cancer,False,,http://doi.org/10.3390/cancers13122898
185001,34208017,"['NCT04317092', 'NCT04315948', 'NCT04346355']",['NCT'],,,10.3390/vaccines9060640,34208017,8r7b5o3h,https://doi.org/10.3390/vaccines9060640; https://www.ncbi.nlm.nih.gov/pubmed/34208017/,"Clinical Course and Risk Factors for In-Hospital Mortality of 205 Patients with SARS-CoV-2 Pneumonia in Como, Lombardy Region, Italy.",False,False,http://doi.org/10.3390/vaccines9060640
185032,34208271,['NCT04689490'],['NCT'],,,10.3390/jcm10122591,34208271,lagjypr6,https://doi.org/10.3390/jcm10122591; https://www.ncbi.nlm.nih.gov/pubmed/34208271/,Exercise Ventilatory Inefficiency in Post-COVID-19 Syndrome: Insights from a Prospective Evaluation.,False,False,http://doi.org/10.3390/jcm10122591
185070,34208683,"['NCT04374461', 'NCT02972398']","['IRCT', 'NCT']","['Iranian Registry of clinical trials', 'ClinicalTrials.gov']",,10.3390/antiox10060967,34208683,qksrh3m2,https://doi.org/10.3390/antiox10060967; https://www.ncbi.nlm.nih.gov/pubmed/34208683/,antioxidants N-Acetylcysteine (NAC): Impacts on Human Health,False,,http://doi.org/10.3390/antiox10060967
185103,34209110,"['NCT04321096', 'NCT04352400']",['NCT'],['ClinicalTrials.gov'],,10.3390/ijms22137060,34209110,uaiszim0,https://www.ncbi.nlm.nih.gov/pubmed/34209110/; https://doi.org/10.3390/ijms22137060,Identification of 13 Guanidinobenzoyl- or Aminidinobenzoyl-Containing Drugs to Potentially Inhibit TMPRSS2 for COVID-19 Treatment.,False,False,http://doi.org/10.3390/ijms22137060
185128,34209457,['NCT02610777'],['NCT'],,,10.3390/cancers13133296,34209457,54udfuqv,https://doi.org/10.3390/cancers13133296; https://www.ncbi.nlm.nih.gov/pubmed/34209457/,cancers Myelodysplastic Syndromes in the Postgenomic Era and Future Perspectives for Precision Medicine,False,,http://doi.org/10.3390/cancers13133296
185183,34210261,['NCT04398576'],['NCT'],['clinicaltrials.gov'],,10.1186/s12875-021-01479-9,34210261,fyj6hytu,https://doi.org/10.1186/s12875-021-01479-9; https://www.ncbi.nlm.nih.gov/pubmed/34210261/,,False,,http://doi.org/10.1186/s12875-021-01479-9
185187,34210274,['NCT04309292'],"['KCT', 'NCT']",['Clinicaltrials.gov'],,10.1186/s12877-021-02301-y,34210274,dxdk6zxg,https://doi.org/10.1186/s12877-021-02301-y; https://www.ncbi.nlm.nih.gov/pubmed/34210274/,"The PROMOTe study: targeting the gut microbiome with prebiotics to overcome age-related anabolic resistance: protocol for a double-blinded, randomised, placebo- controlled trial",False,,http://doi.org/10.1186/s12877-021-02301-y
185191,34210281,['NCT04666597'],['NCT'],"['ClinicalTrials.gov', 'clinicaltrials.gov']",,10.1186/s12903-021-01674-1,34210281,2byhfkqt,https://doi.org/10.1186/s12903-021-01674-1; https://www.ncbi.nlm.nih.gov/pubmed/34210281/,CariesCare International adapted for the pandemic in children: Caries OUT multicentre single-group interventional study protocol.,False,False,http://doi.org/10.1186/s12903-021-01674-1
185193,34210290,"['NCT02821013', 'NTR7502', 'ISRCTN15837212']","['EudraCT', 'ISRCTN', 'NTR7502', 'NCT']",['Netherlands trial register'],,10.1186/s12885-021-08509-w,34210290,hvuwir9u,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8246129/,The DANTE trial protocol: a randomised phase III trial to evaluate the Duration of ANti-PD-1 monoclonal antibody Treatment in patients with metastatic mElanoma,False,,http://doi.org/10.1186/s12885-021-08509-w
185206,34210358,"['NCT03370692', 'NCT03134807']",['NCT'],['ClinicalTrials.gov'],,10.1186/s13054-021-03632-3,34210358,hu66gl2e,https://doi.org/10.1186/s13054-021-03632-3; https://www.ncbi.nlm.nih.gov/pubmed/34210358/,Relationship between the Clinical Frailty Scale and short-term mortality in patients ≥ 80 years old acutely admitted to the ICU: a prospective cohort study Open Access,False,,http://doi.org/10.1186/s13054-021-03632-3
185239,34210791,['NCT04535154'],['NCT'],['ClinicalTrials.gov'],,10.1183/13993003.00996-2021,34210791,meaei0hx,https://www.ncbi.nlm.nih.gov/pubmed/34210791/; https://doi.org/10.1183/13993003.00996-2021,Cardiopulmonary exercise capacity and limitations 3 months after COVID-19 hospitalisation.,False,False,http://doi.org/10.1183/13993003.00996-2021
185356,34211827,"['NCT04276441', 'NCT04208971']",['NCT'],['clinicaltrials.gov'],,10.5334/gh.1023,34211827,zek5f9fh,https://www.ncbi.nlm.nih.gov/pubmed/34211827/; https://doi.org/10.5334/gh.1023,World Heart Federation Roadmap on Atrial Fibrillation -A,False,,http://doi.org/10.5334/gh.1023
185376,34211981,['NCT00084305'],['NCT'],,,10.3389/fmed.2021.607720,34211981,r8oirwkr,https://www.ncbi.nlm.nih.gov/pubmed/34211981/; https://doi.org/10.3389/fmed.2021.607720,Automated Digital Quantification of Pulmonary Fibrosis in Human Histopathology Specimens,False,,http://doi.org/10.3389/fmed.2021.607720
185380,34211986,"['NCT02603146', 'NCT02778906']",['NCT'],,,10.3389/fmed.2021.668898,34211986,gx1do4of,https://www.ncbi.nlm.nih.gov/pubmed/34211986/; https://doi.org/10.3389/fmed.2021.668898,Risk Factors for Developing Rheumatoid Arthritis in Patients With Undifferentiated Arthritis and Inflammatory Arthralgia,False,,http://doi.org/10.3389/fmed.2021.668898
185401,34212280,['NCT04088071'],['NCT'],['Clinicaltrials.gov'],,10.1007/s10840-021-01031-w,34212280,hhese7a4,https://doi.org/10.1007/s10840-021-01031-w; https://www.ncbi.nlm.nih.gov/pubmed/34212280/,A prospective multi-site registry of real-world experience of catheter ablation for treatment of symptomatic paroxysmal and persistent atrial fibrillation (Real-AF): design and objectives,False,,http://doi.org/10.1007/s10840-021-01031-w
185461,34212814,['NCT04346121'],['NCT'],['Clinicaltrials.gov'],,10.1080/13814788.2021.1945029,34212814,,,Patient-safety incidents during COVID-19 health crisis in France: An exploratory sequential multi-method study in primary care.,False,False,http://doi.org/10.1080/13814788.2021.1945029
185511,34213674,['DRKS00021050'],['DRKS'],['German Clinical Trials Register'],,10.1186/s13613-021-00890-w,34213674,v5splcn6,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8249841/,Transpulmonary thermodilution in patients treated with veno-venous extracorporeal membrane oxygenation,False,,http://doi.org/10.1186/s13613-021-00890-w
185516,34213731,"['NCT04357821', 'NCT03588715', 'NCT04340596']",['NCT'],,,10.1007/s11904-021-00569-8,34213731,28hi6gb5,https://doi.org/10.1007/s11904-021-00569-8; https://www.ncbi.nlm.nih.gov/pubmed/34213731/,"HIV PATHOGENESIS AND TREATMENT (AL LANDAY AND NS UTAY, SECTION EDITORS) Analytical Treatment Interruption in HIV Trials: Statistical and Study Design Considerations",False,,http://doi.org/10.1007/s11904-021-00569-8
185518,34213740,['NCT04377035'],['NCT'],['Clinicaltrials.gov'],,10.1007/s40477-021-00605-8,34213740,qy967wgj,https://doi.org/10.1007/s40477-021-00605-8; https://www.ncbi.nlm.nih.gov/pubmed/34213740/,Lung ultrasound findings in hospitalized COVID-19 patients in relation to venous thromboembolic events: the ECHOVID-19 study.,False,False,http://doi.org/10.1007/s40477-021-00605-8
185588,34214738,['NCT04724642'],['NCT'],['ClinicalTrials.gov'],,10.1016/j.jtct.2021.06.024,34214738,gjrgrsue,https://api.elsevier.com/content/article/pii/S2666636721010277; https://www.ncbi.nlm.nih.gov/pubmed/34214738/; https://doi.org/10.1016/j.jtct.2021.06.024; https://www.sciencedirect.com/science/article/pii/S2666636721010277?v=s5,Safety and Immunogenicity of the BNT162b2 mRNA Covid-19 Vaccine in Patients after Allogeneic HCT or CD19-based CART therapy - a Single Center Prospective Cohort Study.,False,False,http://doi.org/10.1016/j.jtct.2021.06.024
