,id,id_hits,prefix_hits,reg_name_hits,pub_types,doi,pm_id,cord_id,url,title,review_in_title,review_type,doi_link
97752,33306735,,,,Has Trial Pub Type,10.1371/journal.pone.0243694,33306735,mtb8e4ig,https://www.ncbi.nlm.nih.gov/pubmed/33306735/; https://doi.org/10.1371/journal.pone.0243694,Impact of social isolation due to COVID-19 on the seasonality of pediatric respiratory diseases.,False,False,http://doi.org/10.1371/journal.pone.0243694
97756,33306748,,,,Has Trial Pub Type,10.1371/journal.pone.0243881,33306748,0rez6974,https://www.ncbi.nlm.nih.gov/pubmed/33306748/; https://doi.org/10.1371/journal.pone.0243881,Cognitive flexibility and perceived threat from COVID-19 mediate the relationship between childhood maltreatment and state anxiety.,False,False,http://doi.org/10.1371/journal.pone.0243881
97757,33306750,,,,Has Trial Pub Type,10.1371/journal.pone.0243962,33306750,7avs6y5w,https://www.ncbi.nlm.nih.gov/pubmed/33306750/; https://doi.org/10.1371/journal.pone.0243962,"Healthcare workers' knowledge, preparedness, counselling practices, and perceived barriers to confront COVID-19: A cross-sectional study from a war-torn country, Yemen.",False,False,http://doi.org/10.1371/journal.pone.0243962
97779,33306985,"['NCT04368728', 'NCT04470427']",['NCT'],,,10.1016/j.chom.2020.11.012,33306985,y326ce8p,https://www.ncbi.nlm.nih.gov/pubmed/33306985/; https://doi.org/10.1016/j.chom.2020.11.012; https://api.elsevier.com/content/article/pii/S193131282030634X; https://www.sciencedirect.com/science/article/pii/S193131282030634X?v=s5,D614G Spike Mutation Increases SARS CoV-2 Susceptibility to Neutralization.,False,False,http://doi.org/10.1016/j.chom.2020.11.012
97781,33306989,"['NCT04400838', 'NCT04444674', 'NCT04324606', 'ISRCTN89951424']","['ISRCTN', 'NCT']",['ClinicalTrials.gov'],,10.1016/S0140-6736(20)32661-1,33306989,8drlvdkp,https://www.ncbi.nlm.nih.gov/pubmed/33306989/; https://api.elsevier.com/content/article/pii/S0140673620326611; https://www.sciencedirect.com/science/article/pii/S0140673620326611; https://doi.org/10.1016/s0140-6736(20)32661-1,"Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK.",False,False,http://doi.org/10.1016/S0140-6736(20)32661-1
97784,33307029,['NCT04341038'],['NCT'],['clinicaltrials.gov'],,10.1053/j.gastro.2020.11.045,33307029,l12ukn0u,https://www.ncbi.nlm.nih.gov/pubmed/33307029/; https://api.elsevier.com/content/article/pii/S0016508520355141; https://doi.org/10.1053/j.gastro.2020.11.045; https://www.sciencedirect.com/science/article/pii/S0016508520355141?v=s5,"Protective role of tacrolimus, deleterious role of age and comorbidities in liver transplant recipients with Covid-19: results from the ELITA/ELTR multi-center European study.",False,False,http://doi.org/10.1053/j.gastro.2020.11.045
97790,33307107,['NCT04315480'],['NCT'],['Clinicaltrials.gov'],,10.1016/j.mad.2020.111413,33307107,m3o1d67r,https://doi.org/10.1016/j.mad.2020.111413; https://www.ncbi.nlm.nih.gov/pubmed/33307107/; https://www.sciencedirect.com/science/article/pii/S0047637420302098?v=s5; https://api.elsevier.com/content/article/pii/S0047637420302098,Decreased serum levels of the inflammaging marker miR-146a are associated with clinical non-response to tocilizumab in COVID-19 patients.,False,False,http://doi.org/10.1016/j.mad.2020.111413
97799,33307227,"['NCT04259892', 'NCT04262921']",['NCT'],['clinicaltrials.gov'],,10.1016/j.cmi.2020.11.025,33307227,4veygv3n,https://www.ncbi.nlm.nih.gov/pubmed/33307227/; https://doi.org/10.1016/j.cmi.2020.11.025; https://www.sciencedirect.com/science/article/pii/S1198743X20307217?v=s5; https://api.elsevier.com/content/article/pii/S1198743X20307217,Detection of SARS-CoV-2 N-antigen in blood during acute COVID-19 provides a sensitive new marker and new testing alternatives.,False,False,http://doi.org/10.1016/j.cmi.2020.11.025
97815,33307658,,,,Has Trial Pub Type,10.17116/kurort20209706111,33307658,,,[Efficacy of Low-Frequency Magnetic Therapy in Patients with COVID-19 Pneumonia].,False,False,http://doi.org/10.17116/kurort20209706111
97868,33308285,['NCT03811847'],['NCT'],"['clinicaltrials.gov', 'Clinicaltrials.gov', 'ClinicalTrials.gov']",,10.1186/s13063-020-04752-x,33308285,dh4oiafw,https://www.ncbi.nlm.nih.gov/pubmed/33308285/; https://doi.org/10.1186/s13063-020-04752-x,"A pilot protocol to assess the feasibility of a virtual multiple crossover, randomized controlled trial design using methylphenidate in mild cognitive impairment",False,,http://doi.org/10.1186/s13063-020-04752-x
97869,33308290,['NCT04347811'],['NCT'],"['clinicaltrials.gov', 'ClinicalTrials.gov']",Has Trial Pub Type,10.1186/s13063-020-04929-4,33308290,rgn9ml9t,https://doi.org/10.1186/s13063-020-04929-4; https://www.ncbi.nlm.nih.gov/pubmed/33308290/,Death Cafés for prevention of burnout in intensive care unit employees: study protocol for a randomized controlled trial (STOPTHEBURN).,False,False,http://doi.org/10.1186/s13063-020-04929-4
97885,33308423,['ISRCTN21086382'],['ISRCTN'],,,10.1016/S2468-2667(20)30282-6,33308423,,,"Community prevalence of SARS-CoV-2 in England from April to November, 2020: results from the ONS Coronavirus Infection Survey.",False,False,http://doi.org/10.1016/S2468-2667(20)30282-6
97959,33308935,['NCT02652520'],['NCT'],,,10.1016/j.mehy.2020.110421,33308935,ktxzud5v,https://doi.org/10.1016/j.mehy.2020.110421; https://www.ncbi.nlm.nih.gov/pubmed/33308935/; https://api.elsevier.com/content/article/pii/S0306987720333120; https://www.sciencedirect.com/science/article/pii/S0306987720333120?v=s5,"Combating hypoxemia in COVID-19 patients with a natural oxygen carrier, HEMOLife® (M101).",False,False,http://doi.org/10.1016/j.mehy.2020.110421
98075,33310665,['NCT04444531'],['NCT'],,,10.1016/j.intimp.2020.107261,33310665,,,Ozone therapy for patients with COVID-19 pneumonia: Preliminary report of a prospective case-control study.,False,False,http://doi.org/10.1016/j.intimp.2020.107261
98092,33310772,"['NCT04339062', 'NCT03603808', 'NCT03816332', 'NCT03816345', 'NCT02595866', 'NCT02408861']",['NCT'],,,10.1136/jitc-2020-001754,33310772,ft71ztnx,https://doi.org/10.1136/jitc-2020-001754; https://www.ncbi.nlm.nih.gov/pubmed/33310772/,Strategies for improving the management of immune-related adverse events Position article and guidelines,False,,http://doi.org/10.1136/jitc-2020-001754
98103,33310814,['NCT04369690'],['NCT'],,,10.1136/bmjopen-2020-043805,33310814,on1y4mdw,https://doi.org/10.1136/bmjopen-2020-043805; https://www.ncbi.nlm.nih.gov/pubmed/33310814/,"Social, financial and psychological stress during an emerging pandemic: observations from a population survey in the acute phase of COVID-19.",False,False,http://doi.org/10.1136/bmjopen-2020-043805
98121,33311431,"['NCT01047683', 'NCT04412018', 'NCT01047501']",['NCT'],,,10.12659/AJCR.928422,33311431,gwjx3v4j,https://www.ncbi.nlm.nih.gov/pubmed/33311431/; https://doi.org/10.12659/ajcr.928422,Three Cases of COVID-19 Pneumonia That Responded to Icosapent Ethyl Supportive Treatment.,False,False,http://doi.org/10.12659/AJCR.928422
98126,33311519,,,,Has Trial Pub Type,10.1038/s41598-020-77791-8,33311519,fqkqixeb,https://www.ncbi.nlm.nih.gov/pubmed/33311519/; https://doi.org/10.1038/s41598-020-77791-8,Impact of comorbid asthma on severity of coronavirus disease (COVID-19).,False,False,http://doi.org/10.1038/s41598-020-77791-8
98127,33311526,,,,Has Trial Pub Type,10.1038/s41598-020-78438-4,33311526,zna72zdr,https://doi.org/10.1038/s41598-020-78438-4; https://www.ncbi.nlm.nih.gov/pubmed/33311526/,Physical activity and screen time of children and adolescents before and during the COVID-19 lockdown in Germany: a natural experiment.,False,False,http://doi.org/10.1038/s41598-020-78438-4
98130,33311551,['NCT04348448'],['NCT'],['clinicaltrials.gov'],Has Trial Pub Type,10.1038/s41598-020-78492-y,33311551,l2ndw1z0,https://www.ncbi.nlm.nih.gov/pubmed/33311551/; https://doi.org/10.1038/s41598-020-78492-y,Blockage of interleukin-1β with canakinumab in patients with Covid-19.,False,False,http://doi.org/10.1038/s41598-020-78492-y
98146,33311724,['CTRI/2020/05/024984'],['CTRI'],,,10.4103/ija.IJA_645_20,33311724,589u4bk4,https://doi.org/10.4103/ija.ija_645_20; https://www.ncbi.nlm.nih.gov/pubmed/33311724/,A national survey evaluating the effect of COVID-19 pandemic on the teaching and training of anaesthesiology postgraduate students in India.,False,False,http://doi.org/10.4103/ija.IJA_645_20
98147,33311726,['CTRI/2020/07/026798'],['CTRI'],,,10.4103/ija.IJA_987_20,33311726,eglawdi7,https://www.ncbi.nlm.nih.gov/pubmed/33311726/; https://doi.org/10.4103/ija.ija_987_20,"A cross-sectional analysis of prevalence and factors related to depression, anxiety, and stress in health care workers amidst the COVID-19 pandemic.",False,False,http://doi.org/10.4103/ija.IJA_987_20
98182,33312125,['ChiCTR2000031630'],"['ChiCTR', 'chictr']",,,10.3389/fphar.2020.561674,33312125,31m3romq,https://www.ncbi.nlm.nih.gov/pubmed/33312125/; https://doi.org/10.3389/fphar.2020.561674,Celebrex Adjuvant Therapy on Coronavirus Disease 2019: An Experimental Study.,False,False,http://doi.org/10.3389/fphar.2020.561674
98188,33312144,['NCT04343664'],['NCT'],['ClinicalTrials.gov'],,10.3389/fpsyt.2020.598756,33312144,dc2q3whc,https://www.ncbi.nlm.nih.gov/pubmed/33312144/; https://doi.org/10.3389/fpsyt.2020.598756,Brief Research Report on Adolescent Mental Well-Being and School Closures During the COVID-19 Pandemic in Indonesia.,False,False,http://doi.org/10.3389/fpsyt.2020.598756
98210,33312453,['NCT04377789'],['NCT'],['ClinicalTrials.gov'],,10.1016/j.csbj.2020.11.056,33312453,mrfkp00n,https://www.ncbi.nlm.nih.gov/pubmed/33312453/; https://www.sciencedirect.com/science/article/pii/S2001037020305237?v=s5; https://api.elsevier.com/content/article/pii/S2001037020305237; https://doi.org/10.1016/j.csbj.2020.11.056,Transcriptomic signatures and repurposing drugs for COVID-19 patients: findings of bioinformatics analyses.,False,False,http://doi.org/10.1016/j.csbj.2020.11.056
98211,33312454,"['ISRCTN50189673', 'NCT04381936']","['ISRCTN', 'NCT']",['ClinicalTrials.gov'],,10.1016/j.csbj.2020.11.054,33312454,pst9205h,https://api.elsevier.com/content/article/pii/S2001037020305213; https://www.sciencedirect.com/science/article/pii/S2001037020305213?v=s5; https://doi.org/10.1016/j.csbj.2020.11.054; https://www.ncbi.nlm.nih.gov/pubmed/33312454/,L1000 connectivity map interrogation identifies candidate drugs for repurposing as SARS-CoV-2 antiviral therapies.,False,False,http://doi.org/10.1016/j.csbj.2020.11.054
98274,33313038,['NCT04453579'],['NCT'],['ClinicalTrials.gov'],,10.3389/fpubh.2020.582699,33313038,9rz3c86d,https://doi.org/10.3389/fpubh.2020.582699; https://www.ncbi.nlm.nih.gov/pubmed/33313038/,Bariatric Surgery Closure During COVID-19 Lockdown in Italy: The Perspective of Waiting List Candidates.,False,False,http://doi.org/10.3389/fpubh.2020.582699
98314,33313733,,,,Has Trial Pub Type,10.1093/pm/pnaa365,33313733,,,Co-Operative Pain Education and Self-management (COPES) Expanding Treatment for Real-World Access (ExTRA): Pragmatic Trial Protocol.,False,False,http://doi.org/10.1093/pm/pnaa365
98361,33314747,['NCT03603756'],['NCT'],['ClinicalTrials.gov'],,10.1002/cac2.12119,33314747,x45wwiuk,https://doi.org/10.1002/cac2.12119; https://www.ncbi.nlm.nih.gov/pubmed/33314747/,Phase II clinical trial using camrelizumab combined with apatinib and chemotherapy as the first-line treatment of advanced esophageal squamous cell carcinoma,False,,http://doi.org/10.1002/cac2.12119
98395,33315181,['ISRCTN95933274'],['ISRCTN'],,,10.1007/s15010-020-01563-9,33315181,ykhg7x11,https://www.ncbi.nlm.nih.gov/pubmed/33315181/; https://doi.org/10.1007/s15010-020-01563-9,Efficacy of commercial mouth-rinses on SARS-CoV-2 viral load in saliva: randomized control trial in Singapore.,False,False,http://doi.org/10.1007/s15010-020-01563-9
98473,33316011,['NCT03277105'],['NCT'],,,10.18632/oncotarget.27819,33316011,piguj01y,https://doi.org/10.18632/oncotarget.27819; https://www.ncbi.nlm.nih.gov/pubmed/33316011/,Treatment of elderly patients with refractory/relapsed multiple myeloma: oral drugs adherence and the COVID-19 outbreak.,False,False,http://doi.org/10.18632/oncotarget.27819
98540,33316903,['ISRCTN46707309'],['ISRCTN'],,,10.3390/jcm9123981,33316903,m9zb3pvv,https://doi.org/10.3390/jcm9123981; https://www.ncbi.nlm.nih.gov/pubmed/33316903/,"Clinical Medicine The Rolf Method of Structural Integration and Pelvic Floor Muscle Facilitation: Preliminary Results of a Randomized, Interventional Study",False,,http://doi.org/10.3390/jcm9123981
98583,33317374,['NCT02706275'],['NCT'],['ClinicalTrials.gov'],,10.1177/0885066620979622,33317374,upvr1jw6,https://www.ncbi.nlm.nih.gov/pubmed/33317374/; https://doi.org/10.1177/0885066620979622,Fever in the ICU: A Predictor of Mortality in Mechanically Ventilated COVID-19 Patients.,False,False,http://doi.org/10.1177/0885066620979622
98593,33317461,,"['IRCT', 'irct']",['Iranian Registry of Clinical Trials'],Has Trial Pub Type,10.1186/s12879-020-05698-w,33317461,0oo6tbfm,https://doi.org/10.1186/s12879-020-05698-w; https://www.ncbi.nlm.nih.gov/pubmed/33317461/,Effect of Arbidol (Umifenovir) on COVID-19: a randomized controlled trial.,False,False,http://doi.org/10.1186/s12879-020-05698-w
98602,33317565,['NCT04015479'],['NCT'],['ClinicalTrials.gov'],,10.1186/s12970-020-00397-y,33317565,vnhcii2y,https://www.ncbi.nlm.nih.gov/pubmed/33317565/; https://doi.org/10.1186/s12970-020-00397-y,The effects of resistance training with or without peanut protein supplementation on skeletal muscle and strength adaptations in older individuals,False,,http://doi.org/10.1186/s12970-020-00397-y
98609,33317615,,['IRCT'],['Iranian Registry of Clinical Trials'],Has Trial Pub Type,10.1186/s13063-020-04949-0,33317615,2vy33des,https://www.ncbi.nlm.nih.gov/pubmed/33317615/; https://doi.org/10.1186/s13063-020-04949-0,Efficacy of a web application for stress management among Iranian college students during COVID-19 outbreak: a study protocol for randomized controlled trials.,False,False,http://doi.org/10.1186/s13063-020-04949-0
98610,33317616,['NCT04457505'],['NCT'],['Clinicaltrials.gov'],,10.1186/s13054-020-03398-0,33317616,91o2izki,https://www.ncbi.nlm.nih.gov/pubmed/33317616/; https://doi.org/10.1186/s13054-020-03398-0,Viral RNA load in plasma is associated with critical illness and a dysregulated host response in COVID-19.,False,False,http://doi.org/10.1186/s13054-020-03398-0
98619,33317695,['NCT01296451'],['NCT'],,,10.7554/elife.57950,33317695,k70ps8iz,https://www.ncbi.nlm.nih.gov/pubmed/33317695/; https://doi.org/10.7554/elife.57950,Autophagy in T cells from aged donors is maintained by spermidine and correlates with function and vaccine responses,False,,http://doi.org/10.7554/elife.57950
98653,33318032,['NCT04292379'],['NCT'],,,10.1136/bmjoq-2020-001106,33318032,7co6pdaw,https://www.ncbi.nlm.nih.gov/pubmed/33318032/; https://doi.org/10.1136/bmjoq-2020-001106,Introducing an innovative model of acute paediatric mental health and addictions care to paediatric emergency departments: a protocol for a multicentre prospective cohort study,False,,http://doi.org/10.1136/bmjoq-2020-001106
98684,33318491,"['NCT04323761', 'NCT04292899']",['NCT'],,,10.1038/s41467-020-19761-2,33318491,uy4ao7v2,https://doi.org/10.1038/s41467-020-19761-2; https://www.ncbi.nlm.nih.gov/pubmed/33318491/,Treatment of COVID-19 with remdesivir in the absence of humoral immunity: a case report.,False,False,http://doi.org/10.1038/s41467-020-19761-2
98798,33319454,['NCT04350593'],['NCT'],,,10.1111/dom.14296,33319454,,,Effects of Dapagliflozin on Prevention of Major Clinical Events and Recovery in Patients with Respiratory Failure due to COVID-19: The Design and Rationale for the DARE-19 study.,False,False,http://doi.org/10.1111/dom.14296
98855,33320294,['DRKS00021699'],['DRKS'],['German Clinical Trials Register'],,10.1007/s00405-020-06519-1,33320294,vgqbcu4y,https://www.ncbi.nlm.nih.gov/pubmed/33320294/; https://doi.org/10.1007/s00405-020-06519-1,Collateral damage of the COVID-19 pandemic: an alarming decline in critical procedures in otorhinolaryngology in a German university hospital.,False,False,http://doi.org/10.1007/s00405-020-06519-1
98927,33321395,['CTRI/ 2020/07/026747'],['CTRI'],['Clinical Trials Registry-India'],,10.1016/j.nut.2020.111053,33321395,hsehdaci,https://www.ncbi.nlm.nih.gov/pubmed/33321395/; https://doi.org/10.1016/j.nut.2020.111053; https://www.sciencedirect.com/science/article/pii/S0899900720303361?v=s5; https://api.elsevier.com/content/article/pii/S0899900720303361,An exploratory study of selenium status in healthy individuals and in patients with COVID-19 in a south Indian population: The case for adequate selenium status.,False,False,http://doi.org/10.1016/j.nut.2020.111053
98934,33321517,['ACTRN12620000641998'],"['anzctr', 'ACTRN']",,,10.1093/eurheartj/ehaa893,33321517,,,Ventricular arrhythmia burden during the coronavirus disease 2019 (COVID-19) pandemic.,False,False,http://doi.org/10.1093/eurheartj/ehaa893
98947,33321790,"['NCT04349098', 'NCT04381884', 'NCT04355676', 'NCT04425707']",['NCT'],,,10.3390/cells9122654,33321790,i0kb8hra,https://www.ncbi.nlm.nih.gov/pubmed/33321790/; https://doi.org/10.3390/cells9122654,cells The Role of Protein Disorder in Nuclear Transport and in Its Subversion by Viruses,False,,http://doi.org/10.3390/cells9122654
98969,33322069,"['NCT02041104', 'NCT02402296', 'NCT00069524', 'NCT01727895', 'NCT01408719', 'NCT03003468']",['NCT'],['clinicaltrials.gov'],,10.3390/jof6040356,33322069,vt11wlu8,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7770584/,β-Glucan Metabolic and Immunomodulatory Properties and Potential for Clinical Application,False,,http://doi.org/10.3390/jof6040356
98985,33322234,['NCT03714633'],['NCT'],['ClinicalTrials.gov'],,10.3390/ijerph17249326,33322234,o5m9m8vg,https://www.ncbi.nlm.nih.gov/pubmed/33322234/; https://doi.org/10.3390/ijerph17249326,"Parents' Experiences of the First Year at Home with an Infant Born Extremely Preterm with and without Post-Discharge Intervention: Ambivalence, Loneliness, and Relationship Impact",False,,http://doi.org/10.3390/ijerph17249326
